type,time,latitude,longitude,altitude (m),name,desc
T,2019-07-25 06:39:45,49.193724152,20.071494346,1402.6,,
T,2019-07-25 06:39:47,49.193718955,20.071468698,1402.4,,
T,2019-07-25 06:39:52,49.193705963,20.071417904,1402.0,,
T,2019-07-25 06:40:00,49.193687942,20.071271472,1400.6,,
T,2019-07-25 06:40:04,49.193676459,20.071206344,1400.2,,
T,2019-07-25 06:40:05,49.193675788,20.071182707,1400.0,,
T,2019-07-25 06:40:08,49.193672184,20.071133086,1399.4,,
T,2019-07-25 06:40:13,49.193675285,20.071035270,1398.6,,
T,2019-07-25 06:40:20,49.193654163,20.070947511,1398.2,,
T,2019-07-25 06:40:28,49.193644356,20.070859082,1397.8,,
T,2019-07-25 06:40:34,49.193651313,20.070751961,1397.2,,
T,2019-07-25 06:40:36,49.193670508,20.070707789,1397.0,,
T,2019-07-25 06:40:37,49.193670759,20.070685996,1396.8,,
T,2019-07-25 06:40:39,49.193652570,20.070661604,1396.8,,
T,2019-07-25 06:40:40,49.193644775,20.070638638,1396.6,,
T,2019-07-25 06:40:48,49.193612002,20.070490865,1396.0,,
T,2019-07-25 06:40:50,49.193596998,20.070467563,1396.0,,
T,2019-07-25 06:40:51,49.193592556,20.070459098,1396.0,,
T,2019-07-25 06:40:55,49.193553664,20.070414841,1396.0,,
T,2019-07-25 06:40:58,49.193533547,20.070401765,1396.0,,
T,2019-07-25 06:41:01,49.193522148,20.070402939,1396.0,,
T,2019-07-25 06:41:02,49.193516783,20.070406543,1396.2,,
T,2019-07-25 06:41:03,49.193506306,20.070408722,1396.4,,
T,2019-07-25 06:41:05,49.193487195,20.070415176,1396.8,,
T,2019-07-25 06:41:07,49.193480574,20.070434287,1397.2,,
T,2019-07-25 06:41:10,49.193461295,20.070451889,1397.8,,
T,2019-07-25 06:41:14,49.193445537,20.070479047,1398.4,,
T,2019-07-25 06:41:16,49.193425672,20.070483908,1398.8,,
T,2019-07-25 06:41:19,49.193397844,20.070469575,1399.4,,
T,2019-07-25 06:41:21,49.193379655,20.070451135,1399.8,,
T,2019-07-25 06:41:23,49.193364820,20.070439903,1400.0,,
T,2019-07-25 06:41:25,49.193357024,20.070430599,1400.2,,
T,2019-07-25 06:41:26,49.193353085,20.070421295,1400.2,,
T,2019-07-25 06:41:28,49.193336824,20.070425402,1400.6,,
T,2019-07-25 06:41:34,49.193291143,20.070460523,1402.0,,
T,2019-07-25 06:41:36,49.193266919,20.070470078,1402.8,,
T,2019-07-25 06:41:40,49.193238923,20.070508299,1403.8,,
T,2019-07-25 06:41:41,49.193222579,20.070522297,1404.4,,
T,2019-07-25 06:41:43,49.193198271,20.070537301,1405.2,,
T,2019-07-25 06:41:47,49.193163067,20.070583820,1406.6,,
T,2019-07-25 06:41:48,49.193160636,20.070576612,1406.6,,
T,2019-07-25 06:41:52,49.193147141,20.070601339,1407.0,,
T,2019-07-25 06:41:54,49.193133144,20.070600417,1407.4,,
T,2019-07-25 06:41:57,49.193112608,20.070599662,1408.0,,
T,2019-07-25 06:41:59,49.193107160,20.070602009,1408.2,,
T,2019-07-25 06:42:03,49.193089474,20.070592202,1408.6,,
T,2019-07-25 06:42:06,49.193063825,20.070580970,1409.4,,
T,2019-07-25 06:42:08,49.193051336,20.070573343,1409.6,,
T,2019-07-25 06:42:10,49.193035327,20.070574181,1410.2,,
T,2019-07-25 06:42:13,49.193005068,20.070570996,1411.0,,
T,2019-07-25 06:42:16,49.192985119,20.070590442,1411.6,,
T,2019-07-25 06:42:17,49.192976151,20.070597064,1412.0,,
T,2019-07-25 06:42:20,49.192944886,20.070618102,1413.0,,
T,2019-07-25 06:42:21,49.192928206,20.070621958,1413.6,,
T,2019-07-25 06:42:24,49.192910185,20.070646601,1414.2,,
T,2019-07-25 06:42:26,49.192892499,20.070667053,1415.0,,
T,2019-07-25 06:42:27,49.192873891,20.070673758,1415.4,,
T,2019-07-25 06:42:30,49.192857714,20.070681805,1416.0,,
T,2019-07-25 06:42:32,49.192844555,20.070687756,1416.4,,
T,2019-07-25 06:42:33,49.192842292,20.070689516,1416.6,,
T,2019-07-25 06:42:36,49.192821337,20.070695970,1417.2,,
T,2019-07-25 06:42:39,49.192813206,20.070706531,1417.4,,
T,2019-07-25 06:42:40,49.192808177,20.070708040,1417.6,,
T,2019-07-25 06:42:42,49.192805998,20.070702089,1417.6,,
T,2019-07-25 06:42:44,49.192793090,20.070705526,1418.0,,
T,2019-07-25 06:42:46,49.192781691,20.070714159,1418.4,,
T,2019-07-25 06:42:53,49.192719916,20.070731845,1420.4,,
T,2019-07-25 06:42:54,49.192720167,20.070733270,1420.4,,
T,2019-07-25 06:42:56,49.192704912,20.070742322,1420.8,,
T,2019-07-25 06:42:59,49.192682700,20.070751039,1421.4,,
T,2019-07-25 06:43:01,49.192673480,20.070753219,1421.8,,
T,2019-07-25 06:43:02,49.192662332,20.070757158,1422.2,,
T,2019-07-25 06:43:04,49.192651687,20.070764283,1422.6,,
T,2019-07-25 06:43:06,49.192640455,20.070769060,1422.8,,
T,2019-07-25 06:43:08,49.192622099,20.070775682,1423.4,,
T,2019-07-25 06:43:09,49.192614555,20.070787417,1423.8,,
T,2019-07-25 06:43:14,49.192595864,20.070811640,1424.4,,
T,2019-07-25 06:43:16,49.192569880,20.070818095,1425.4,,
T,2019-07-25 06:43:19,49.192551188,20.070832008,1426.0,,
T,2019-07-25 06:43:20,49.192546746,20.070836870,1426.2,,
T,2019-07-25 06:43:21,49.192540711,20.070838882,1426.4,,
T,2019-07-25 06:43:28,49.192490252,20.070882803,1428.8,,
T,2019-07-25 06:43:31,49.192481283,20.070905266,1429.4,,
T,2019-07-25 06:43:34,49.192453623,20.070915241,1430.6,,
T,2019-07-25 06:43:38,49.192418000,20.070937872,1432.2,,
T,2019-07-25 06:43:40,49.192397213,20.070938291,1433.2,,
T,2019-07-25 06:43:41,49.192389082,20.070940973,1433.6,,
T,2019-07-25 06:43:42,49.192378856,20.070948517,1434.2,,
T,2019-07-25 06:43:44,49.192360081,20.070950110,1435.0,,
T,2019-07-25 06:43:46,49.192349352,20.070959330,1435.6,,
T,2019-07-25 06:43:47,49.192336611,20.070958072,1436.2,,
T,2019-07-25 06:43:50,49.192311885,20.070962263,1437.4,,
T,2019-07-25 06:43:51,49.192303084,20.070968047,1438.0,,
T,2019-07-25 06:43:53,49.192284141,20.070977686,1439.0,,
T,2019-07-25 06:43:54,49.192279279,20.070983134,1439.2,,
T,2019-07-25 06:43:57,49.192258492,20.071003251,1440.6,,
T,2019-07-25 06:43:58,49.192243572,20.071006939,1441.2,,
T,2019-07-25 06:44:01,49.192214152,20.071031749,1443.0,,
T,2019-07-25 06:44:02,49.192213062,20.071033845,1443.2,,
T,2019-07-25 06:44:06,49.192190599,20.071051782,1444.6,,
T,2019-07-25 06:44:08,49.192174505,20.071056224,1445.4,,
T,2019-07-25 06:44:09,49.192165956,20.071064271,1446.0,,
T,2019-07-25 06:44:12,49.192133266,20.071089249,1447.8,,
T,2019-07-25 06:44:13,49.192127734,20.071090674,1448.0,,
T,2019-07-25 06:44:16,49.192113150,20.071093775,1448.6,,
T,2019-07-25 06:44:19,49.192090770,20.071102325,1449.4,,
T,2019-07-25 06:44:22,49.192062439,20.071124956,1450.8,,
T,2019-07-25 06:44:25,49.192047603,20.071149934,1451.8,,
T,2019-07-25 06:44:26,49.192036372,20.071169296,1452.4,,
T,2019-07-25 06:44:29,49.192025475,20.071200058,1453.2,,
T,2019-07-25 06:44:30,49.192011813,20.071211373,1453.8,,
T,2019-07-25 06:44:32,49.192006532,20.071224617,1454.0,,
T,2019-07-25 06:44:36,49.191949032,20.071245488,1456.0,,
T,2019-07-25 06:44:39,49.191920115,20.071255714,1457.0,,
T,2019-07-25 06:44:46,49.191873930,20.071277339,1458.8,,
T,2019-07-25 06:44:48,49.191866890,20.071285972,1459.0,,
T,2019-07-25 06:44:53,49.191859346,20.071330229,1460.0,,
T,2019-07-25 06:45:01,49.191904776,20.071405666,1460.2,,
T,2019-07-25 06:45:09,49.191935705,20.071499124,1461.0,,
T,2019-07-25 06:45:11,49.191919612,20.071530472,1462.0,,
T,2019-07-25 06:45:18,49.191874014,20.071543129,1463.4,,
T,2019-07-25 06:45:20,49.191855406,20.071525192,1463.8,,
T,2019-07-25 06:45:23,49.191843420,20.071501555,1463.8,,
T,2019-07-25 06:45:25,49.191833362,20.071497867,1464.2,,
T,2019-07-25 06:45:26,49.191826573,20.071499124,1464.6,,
T,2019-07-25 06:45:28,49.191808132,20.071502561,1465.4,,
T,2019-07-25 06:45:29,49.191793380,20.071494346,1466.0,,
T,2019-07-25 06:45:31,49.191782316,20.071490994,1466.2,,
T,2019-07-25 06:45:32,49.191780556,20.071488563,1466.4,,
T,2019-07-25 06:45:34,49.191762619,20.071493760,1467.0,,
T,2019-07-25 06:45:37,49.191744262,20.071499795,1467.6,,
T,2019-07-25 06:45:39,49.191741161,20.071498286,1467.6,,
T,2019-07-25 06:45:40,49.191739485,20.071503231,1467.8,,
T,2019-07-25 06:45:43,49.191723811,20.071507841,1468.2,,
T,2019-07-25 06:45:46,49.191709561,20.071498789,1468.6,,
T,2019-07-25 06:45:48,49.191690367,20.071489150,1469.2,,
T,2019-07-25 06:45:50,49.191679722,20.071472637,1469.6,,
T,2019-07-25 06:45:51,49.191674357,20.071465177,1469.6,,
T,2019-07-25 06:45:55,49.191624150,20.071449419,1471.2,,
T,2019-07-25 06:45:56,49.191609230,20.071443804,1471.8,,
T,2019-07-25 06:45:57,49.191601183,20.071438858,1472.0,,
T,2019-07-25 06:46:01,49.191584587,20.071440451,1472.4,,
T,2019-07-25 06:46:02,49.191585341,20.071435925,1472.4,,
T,2019-07-25 06:46:05,49.191580648,20.071434500,1472.6,,
T,2019-07-25 06:46:06,49.191573439,20.071437769,1472.8,,
T,2019-07-25 06:46:10,49.191538235,20.071446151,1474.0,,
T,2019-07-25 06:46:14,49.191529853,20.071446151,1474.2,,
T,2019-07-25 06:46:20,49.191502696,20.071491497,1475.8,,
T,2019-07-25 06:46:23,49.191507306,20.071519492,1476.2,,
T,2019-07-25 06:46:26,49.191508982,20.071536927,1476.6,,
T,2019-07-25 06:46:29,49.191500098,20.071553523,1477.4,,
T,2019-07-25 06:46:32,49.191479059,20.071559809,1478.6,,
T,2019-07-25 06:46:35,49.191468498,20.071567856,1479.2,,
T,2019-07-25 06:46:37,49.191453829,20.071568694,1480.0,,
T,2019-07-25 06:46:38,49.191451818,20.071568275,1480.2,,
T,2019-07-25 06:46:39,49.191441424,20.071575986,1480.8,,
T,2019-07-25 06:46:42,49.191440418,20.071593421,1481.0,,
T,2019-07-25 06:46:46,49.191433126,20.071603898,1481.6,,
T,2019-07-25 06:46:47,49.191431031,20.071602641,1481.6,,
T,2019-07-25 06:46:51,49.191404292,20.071611861,1483.2,,
T,2019-07-25 06:46:52,49.191395827,20.071614040,1483.8,,
T,2019-07-25 06:46:56,49.191382835,20.071628457,1484.6,,
T,2019-07-25 06:46:57,49.191379985,20.071630049,1484.8,,
T,2019-07-25 06:47:00,49.191388115,20.071643209,1484.6,,
T,2019-07-25 06:47:04,49.191402867,20.071673552,1484.2,,
T,2019-07-25 06:47:08,49.191424409,20.071691405,1483.2,,
T,2019-07-25 06:47:10,49.191440418,20.071708253,1482.4,,
T,2019-07-25 06:47:11,49.191443771,20.071715713,1482.4,,
T,2019-07-25 06:47:12,49.191449555,20.071721412,1482.2,,
T,2019-07-25 06:47:15,49.191466151,20.071748318,1481.6,,
T,2019-07-25 06:47:20,49.191482663,20.071793916,1481.4,,
T,2019-07-25 06:47:25,49.191459194,20.071865916,1484.4,,
T,2019-07-25 06:47:31,49.191452907,20.071935905,1486.6,,
T,2019-07-25 06:47:32,49.191455254,20.071928781,1486.2,,
T,2019-07-25 06:47:41,49.191438826,20.071925176,1487.2,,
T,2019-07-25 06:47:42,49.191437485,20.071924925,1487.2,,
T,2019-07-25 06:47:50,49.191446370,20.071993070,1488.2,,
T,2019-07-25 06:47:59,49.191418961,20.072100107,1491.6,,
T,2019-07-25 06:48:08,49.191389792,20.072189458,1495.8,,
T,2019-07-25 06:48:11,49.191371854,20.072219130,1496.6,,
T,2019-07-25 06:48:14,49.191367412,20.072261458,1497.0,,
T,2019-07-25 06:48:16,49.191364646,20.072274785,1497.2,,
T,2019-07-25 06:48:23,49.191359868,20.072366484,1498.0,,
T,2019-07-25 06:48:26,49.191354085,20.072412249,1499.0,,
T,2019-07-25 06:48:28,49.191352827,20.072437981,1499.4,,
T,2019-07-25 06:48:29,49.191353498,20.072450051,1499.4,,
T,2019-07-25 06:48:35,49.191361126,20.072526578,1500.2,,
T,2019-07-25 06:48:36,49.191362886,20.072536888,1500.2,,
T,2019-07-25 06:48:37,49.191370010,20.072546275,1500.0,,
T,2019-07-25 06:48:40,49.191384679,20.072580306,1500.0,,
T,2019-07-25 06:48:45,49.191359617,20.072622383,1501.2,,
T,2019-07-25 06:48:46,49.191353247,20.072628753,1501.4,,
T,2019-07-25 06:48:47,49.191345954,20.072631771,1501.6,,
T,2019-07-25 06:48:51,49.191320725,20.072633196,1502.2,,
T,2019-07-25 06:48:53,49.191317623,20.072636046,1502.4,,
T,2019-07-25 06:48:55,49.191307481,20.072641578,1502.8,,
T,2019-07-25 06:48:58,49.191308822,20.072651217,1502.8,,
T,2019-07-25 06:49:02,49.191288035,20.072638141,1503.4,,
T,2019-07-25 06:49:05,49.191284096,20.072628586,1503.6,,
T,2019-07-25 06:49:08,49.191266494,20.072624646,1504.4,,
T,2019-07-25 06:49:11,49.191248557,20.072638476,1505.4,,
T,2019-07-25 06:49:12,49.191238834,20.072637806,1505.8,,
T,2019-07-25 06:49:14,49.191237241,20.072644930,1506.0,,
T,2019-07-25 06:49:16,49.191234726,20.072662281,1506.2,,
T,2019-07-25 06:49:20,49.191194661,20.072706705,1509.0,,
T,2019-07-25 06:49:23,49.191175718,20.072698491,1509.6,,
T,2019-07-25 06:49:24,49.191163229,20.072698575,1510.2,,
T,2019-07-25 06:49:31,49.191113776,20.072653228,1511.8,,
T,2019-07-25 06:49:38,49.191068178,20.072639231,1513.8,,
T,2019-07-25 06:49:42,49.191034483,20.072645098,1515.4,,
T,2019-07-25 06:49:44,49.191022832,20.072647026,1516.0,,
T,2019-07-25 06:49:46,49.191015121,20.072641242,1516.4,,
T,2019-07-25 06:49:48,49.190998776,20.072642751,1517.2,,
T,2019-07-25 06:49:49,49.190989304,20.072644595,1517.6,,
T,2019-07-25 06:49:50,49.190983772,20.072648283,1518.0,,
T,2019-07-25 06:49:54,49.190968014,20.072659431,1518.8,,
T,2019-07-25 06:49:57,49.190954771,20.072655994,1519.6,,
T,2019-07-25 06:50:04,49.190912275,20.072675105,1522.0,,
T,2019-07-25 06:50:05,49.190909257,20.072676614,1522.2,,
T,2019-07-25 06:50:06,49.190903809,20.072678793,1522.6,,
T,2019-07-25 06:50:08,49.190893751,20.072684577,1523.2,,
T,2019-07-25 06:50:09,49.190886794,20.072685499,1523.6,,
T,2019-07-25 06:50:10,49.190882687,20.072685750,1523.8,,
T,2019-07-25 06:50:13,49.190863492,20.072688935,1525.0,,
T,2019-07-25 06:50:15,49.190851422,20.072692791,1525.6,,
T,2019-07-25 06:50:16,49.190844549,20.072691953,1526.0,,
T,2019-07-25 06:50:19,49.190821750,20.072689103,1527.0,,
T,2019-07-25 06:50:24,49.190814625,20.072695892,1527.6,,
T,2019-07-25 06:50:25,49.190814123,20.072701676,1527.8,,
T,2019-07-25 06:50:28,49.190803729,20.072716177,1528.6,,
T,2019-07-25 06:50:32,49.190784786,20.072739897,1529.8,,
T,2019-07-25 06:50:35,49.190775985,20.072765714,1530.6,,
T,2019-07-25 06:50:41,49.190756790,20.072795888,1532.0,,
T,2019-07-25 06:50:42,49.190752013,20.072790524,1532.2,,
T,2019-07-25 06:50:46,49.190740529,20.072781052,1532.4,,
T,2019-07-25 06:50:49,49.190720161,20.072773257,1533.2,,
T,2019-07-25 06:50:57,49.190692082,20.072800666,1534.8,,
T,2019-07-25 06:51:03,49.190672804,20.072850455,1536.4,,
T,2019-07-25 06:51:04,49.190672804,20.072854394,1536.4,,
T,2019-07-25 06:51:11,49.190677749,20.072904853,1537.6,,
T,2019-07-25 06:51:18,49.190703481,20.072950283,1537.6,,
T,2019-07-25 06:51:20,49.190687472,20.072962437,1538.8,,
T,2019-07-25 06:51:22,49.190684203,20.072977440,1539.4,,
T,2019-07-25 06:51:24,49.190685963,20.072993785,1539.8,,
T,2019-07-25 06:51:26,49.190690238,20.073010297,1540.0,,
T,2019-07-25 06:51:27,49.190693339,20.073018679,1540.0,,
T,2019-07-25 06:51:32,49.190689819,20.073061427,1541.4,,
T,2019-07-25 06:51:34,49.190683365,20.073083555,1542.4,,
T,2019-07-25 06:51:39,49.190655956,20.073089674,1544.0,,
T,2019-07-25 06:51:47,49.190593595,20.073060757,1546.4,,
T,2019-07-25 06:51:55,49.190543387,20.073043741,1548.4,,
T,2019-07-25 06:51:59,49.190527545,20.073031085,1549.0,,
T,2019-07-25 06:52:03,49.190514889,20.073035276,1549.8,,
T,2019-07-25 06:52:04,49.190511452,20.073041981,1550.2,,
T,2019-07-25 06:52:09,49.190492760,20.073090345,1552.8,,
T,2019-07-25 06:52:10,49.190493682,20.073103588,1553.0,,
T,2019-07-25 06:52:17,49.190510195,20.073180702,1554.8,,
T,2019-07-25 06:52:23,49.190501980,20.073230574,1556.8,,
T,2019-07-25 06:52:31,49.190516062,20.073305257,1558.6,,
T,2019-07-25 06:52:34,49.190519834,20.073327888,1559.2,,
T,2019-07-25 06:52:36,49.190517236,20.073347501,1560.0,,
T,2019-07-25 06:52:38,49.190510446,20.073360326,1560.8,,
T,2019-07-25 06:52:41,49.190506088,20.073378179,1561.8,,
T,2019-07-25 06:52:43,49.190500472,20.073395446,1562.8,,
T,2019-07-25 06:52:48,49.190463172,20.073422184,1566.0,,
T,2019-07-25 06:52:49,49.190458814,20.073429141,1566.4,,
T,2019-07-25 06:52:50,49.190454874,20.073437775,1567.0,,
T,2019-07-25 06:52:54,49.190480690,20.073463004,1566.2,,
T,2019-07-25 06:52:56,49.190489491,20.073487982,1566.6,,
T,2019-07-25 06:53:00,49.190478763,20.073508183,1568.0,,
T,2019-07-25 06:53:01,49.190469459,20.073506255,1568.4,,
T,2019-07-25 06:53:02,49.190463256,20.073504914,1568.6,,
T,2019-07-25 06:53:05,49.190433836,20.073503321,1570.2,,
T,2019-07-25 06:53:09,49.190412210,20.073517989,1571.6,,
T,2019-07-25 06:53:12,49.190409109,20.073548667,1572.4,,
T,2019-07-25 06:53:14,49.190406259,20.073570376,1573.0,,
T,2019-07-25 06:53:17,49.190409025,20.073593929,1573.4,,
T,2019-07-25 06:53:26,49.190402655,20.073682358,1575.8,,
T,2019-07-25 06:53:30,49.190392848,20.073726866,1576.4,,
T,2019-07-25 06:53:35,49.190388909,20.073780427,1576.8,,
T,2019-07-25 06:53:38,49.190395446,20.073786210,1576.6,,
T,2019-07-25 06:53:39,49.190397291,20.073787048,1576.6,,
T,2019-07-25 06:53:44,49.190396369,20.073782271,1576.6,,
T,2019-07-25 06:53:52,49.190394524,20.073797191,1576.8,,
T,2019-07-25 06:53:53,49.190394524,20.073797191,1576.8,,
T,2019-07-25 06:53:58,49.190394524,20.073797191,1576.8,,
T,2019-07-25 06:54:00,49.190394524,20.073797191,1576.8,,
T,2019-07-25 06:54:04,49.190385891,20.073813284,1577.4,,
T,2019-07-25 06:54:07,49.190366277,20.073831724,1578.2,,
T,2019-07-25 06:54:09,49.190362841,20.073835412,1578.4,,
T,2019-07-25 06:54:15,49.190330738,20.073846225,1579.6,,
T,2019-07-25 06:54:22,49.190335097,20.073843626,1579.4,,
T,2019-07-25 06:54:43,49.190339372,20.073834155,1579.2,,
T,2019-07-25 06:54:44,49.190339204,20.073833736,1579.2,,
T,2019-07-25 06:54:46,49.190339120,20.073830970,1579.0,,
T,2019-07-25 06:54:49,49.190339120,20.073829209,1579.0,,
T,2019-07-25 06:55:11,49.190337192,20.073829042,1579.2,,
T,2019-07-25 06:55:16,49.190336689,20.073830131,1579.2,,
T,2019-07-25 06:55:20,49.190336689,20.073831640,1579.2,,
T,2019-07-25 06:55:23,49.190336354,20.073832814,1579.2,,
T,2019-07-25 06:55:26,49.190335684,20.073833568,1579.2,,
T,2019-07-25 06:55:29,49.190334678,20.073834825,1579.2,,
T,2019-07-25 06:55:51,49.190324955,20.073828204,1579.6,,
T,2019-07-25 06:55:53,49.190323781,20.073827785,1579.6,,
T,2019-07-25 06:56:00,49.190322189,20.073823510,1579.6,,
T,2019-07-25 06:56:04,49.190322775,20.073823258,1579.6,,
T,2019-07-25 06:56:21,49.190345909,20.073816804,1578.6,,
T,2019-07-25 06:56:24,49.190346412,20.073818481,1578.6,,
T,2019-07-25 06:56:27,49.190347921,20.073818481,1578.6,,
T,2019-07-25 06:56:38,49.190348927,20.073819151,1578.6,,
T,2019-07-25 06:56:47,49.190345155,20.073819738,1578.8,,
T,2019-07-25 06:57:02,49.190328727,20.073819822,1579.2,,
T,2019-07-25 06:57:11,49.190349262,20.073789312,1578.2,,
T,2019-07-25 06:57:12,49.190358566,20.073788138,1577.8,,
T,2019-07-25 06:57:17,49.190378096,20.073780091,1577.2,,
T,2019-07-25 06:57:20,49.190373234,20.073785791,1577.4,,
T,2019-07-25 06:57:28,49.190372732,20.073792664,1577.4,,
T,2019-07-25 06:57:31,49.190372732,20.073792664,1577.4,,
T,2019-07-25 06:57:44,49.190380946,20.073796771,1577.2,,
T,2019-07-25 06:57:46,49.190381113,20.073799202,1577.2,,
T,2019-07-25 06:57:58,49.190386059,20.073802387,1577.2,,
T,2019-07-25 06:58:04,49.190385975,20.073804567,1577.2,,
T,2019-07-25 06:58:06,49.190385975,20.073804650,1577.2,,
T,2019-07-25 06:58:11,49.190382874,20.073804650,1577.4,,
T,2019-07-25 06:58:24,49.190380108,20.073804818,1577.4,,
T,2019-07-25 06:58:26,49.190380108,20.073806075,1577.4,,
T,2019-07-25 06:58:37,49.190386310,20.073810937,1577.2,,
T,2019-07-25 06:58:44,49.190387819,20.073811356,1577.2,,
T,2019-07-25 06:58:53,49.190383125,20.073801046,1577.2,,
T,2019-07-25 06:58:56,49.190385556,20.073790234,1577.0,,
T,2019-07-25 06:59:03,49.190435428,20.073671630,1573.8,,
T,2019-07-25 06:59:04,49.190445822,20.073661068,1573.0,,
T,2019-07-25 06:59:05,49.190451186,20.073650256,1572.4,,
T,2019-07-25 06:59:06,49.190450264,20.073648244,1572.4,,
T,2019-07-25 06:59:16,49.190465854,20.073651932,1571.6,,
T,2019-07-25 06:59:17,49.190465854,20.073651932,1571.6,,
T,2019-07-25 06:59:27,49.190423107,20.073720161,1575.4,,
T,2019-07-25 06:59:30,49.190392513,20.073766178,1576.4,,
T,2019-07-25 06:59:36,49.190360997,20.073825689,1578.4,,
T,2019-07-25 06:59:37,49.190356303,20.073829042,1578.6,,
T,2019-07-25 06:59:38,49.190352196,20.073830048,1578.6,,
T,2019-07-25 06:59:40,49.190342808,20.073833819,1579.0,,
T,2019-07-25 06:59:43,49.190330403,20.073837843,1579.4,,
T,2019-07-25 06:59:47,49.190328307,20.073834658,1579.4,,
T,2019-07-25 06:59:49,49.190328727,20.073829461,1579.4,,
T,2019-07-25 06:59:50,49.190331828,20.073827952,1579.2,,
T,2019-07-25 06:59:58,49.190332247,20.073832646,1579.4,,
T,2019-07-25 07:00:08,49.190320680,20.073840022,1579.8,,
T,2019-07-25 07:00:09,49.190320680,20.073840022,1579.8,,
T,2019-07-25 07:00:17,49.190320680,20.073840022,1579.8,,
T,2019-07-25 07:00:19,49.190320680,20.073840022,1579.8,,
T,2019-07-25 07:00:21,49.190320680,20.073845554,1580.0,,
T,2019-07-25 07:00:32,49.190319842,20.073845722,1580.0,,
T,2019-07-25 07:00:33,49.190320596,20.073845722,1580.0,,
T,2019-07-25 07:00:35,49.190321015,20.073847147,1580.0,,
T,2019-07-25 07:00:57,49.190331744,20.073857289,1579.8,,
T,2019-07-25 07:01:27,49.190318836,20.073824180,1579.6,,
T,2019-07-25 07:01:36,49.190318752,20.073825186,1579.6,,
T,2019-07-25 07:01:38,49.190318752,20.073827533,1579.8,,
T,2019-07-25 07:01:48,49.190321099,20.073830299,1579.6,,
T,2019-07-25 07:01:50,49.190321183,20.073831556,1579.6,,
T,2019-07-25 07:01:55,49.190320931,20.073839687,1579.8,,
T,2019-07-25 07:02:02,49.190319506,20.073843542,1580.0,,
T,2019-07-25 07:02:04,49.190319506,20.073847314,1580.0,,
T,2019-07-25 07:02:17,49.190319255,20.073863491,1580.2,,
T,2019-07-25 07:02:20,49.190319506,20.073863659,1580.2,,
T,2019-07-25 07:02:27,49.190325709,20.073862989,1580.0,,
T,2019-07-25 07:02:29,49.190328307,20.073862737,1580.0,,
T,2019-07-25 07:02:42,49.190342138,20.073857959,1579.4,,
T,2019-07-25 07:02:55,49.190347753,20.073857121,1579.2,,
T,2019-07-25 07:02:56,49.190347921,20.073857121,1579.2,,
T,2019-07-25 07:02:59,49.190348256,20.073857373,1579.2,,
T,2019-07-25 07:03:16,49.190344568,20.073855948,1579.2,,
T,2019-07-25 07:03:43,49.190343143,20.073853601,1579.2,,
T,2019-07-25 07:03:47,49.190343143,20.073853433,1579.2,,
T,2019-07-25 07:03:49,49.190343143,20.073853349,1579.2,,
T,2019-07-25 07:03:53,49.190343143,20.073853182,1579.2,,
T,2019-07-25 07:04:09,49.190342976,20.073852595,1579.2,,
T,2019-07-25 07:04:11,49.190342892,20.073852511,1579.2,,
T,2019-07-25 07:04:18,49.190342724,20.073852260,1579.2,,
T,2019-07-25 07:04:21,49.190330487,20.073850416,1579.6,,
T,2019-07-25 07:04:24,49.190324536,20.073851338,1579.8,,
T,2019-07-25 07:04:39,49.190307353,20.073826443,1580.0,,
T,2019-07-25 07:04:51,49.190297211,20.073822420,1580.4,,
T,2019-07-25 07:04:56,49.190297211,20.073823510,1580.4,,
T,2019-07-25 07:05:14,49.190306263,20.073826443,1580.0,,
T,2019-07-25 07:05:19,49.190309783,20.073826695,1580.0,,
T,2019-07-25 07:05:21,49.190310705,20.073825186,1580.0,,
T,2019-07-25 07:05:24,49.190311460,20.073824348,1579.8,,
T,2019-07-25 07:05:27,49.190312885,20.073823929,1579.8,,
T,2019-07-25 07:05:49,49.190335181,20.073827617,1579.2,,
T,2019-07-25 07:05:58,49.190341970,20.073834658,1579.0,,
T,2019-07-25 07:06:04,49.190341970,20.073839938,1579.2,,
T,2019-07-25 07:06:06,49.190341551,20.073840693,1579.2,,
T,2019-07-25 07:06:08,49.190339623,20.073841112,1579.2,,
T,2019-07-25 07:06:13,49.190333504,20.073841531,1579.4,,
T,2019-07-25 07:06:23,49.190332834,20.073840693,1579.4,,
T,2019-07-25 07:06:24,49.190332834,20.073840525,1579.4,,
T,2019-07-25 07:06:35,49.190342724,20.073831556,1579.0,,
T,2019-07-25 07:06:40,49.190342976,20.073829042,1579.0,,
T,2019-07-25 07:06:42,49.190342976,20.073827030,1579.0,,
T,2019-07-25 07:06:49,49.190338701,20.073820576,1579.0,,
T,2019-07-25 07:06:56,49.190336270,20.073819822,1579.0,,
T,2019-07-25 07:06:57,49.190336186,20.073819738,1579.0,,
T,2019-07-25 07:07:07,49.190337108,20.073822839,1579.0,,
T,2019-07-25 07:07:14,49.190339874,20.073827785,1579.0,,
T,2019-07-25 07:07:17,49.190340629,20.073829461,1579.0,,
T,2019-07-25 07:07:36,49.190344485,20.073834741,1579.0,,
T,2019-07-25 07:07:51,49.190345239,20.073834406,1579.0,,
T,2019-07-25 07:08:10,49.190345239,20.073833819,1579.0,,
T,2019-07-25 07:08:28,49.190344820,20.073833317,1579.0,,
