type,time,latitude,longitude,altitude (m),name,desc
T,2019-07-24 08:08:21,49.260141347,19.987788554,1118.0,,
T,2019-07-24 08:08:23,49.260125756,19.987814790,1118.4,,
T,2019-07-24 08:08:27,49.260095917,19.987906320,1118.4,,
T,2019-07-24 08:08:33,49.260041434,19.987948984,1119.8,,
T,2019-07-24 08:08:35,49.260033472,19.987976812,1120.2,,
T,2019-07-24 08:08:37,49.260013774,19.987999108,1120.6,,
T,2019-07-24 08:08:38,49.260002207,19.988008831,1120.6,,
T,2019-07-24 08:08:39,49.259993406,19.988023415,1120.6,,
T,2019-07-24 08:08:43,49.259969434,19.988083849,1120.0,,
T,2019-07-24 08:08:45,49.259955017,19.988102457,1120.0,,
T,2019-07-24 08:08:50,49.259907994,19.988157693,1120.4,,
T,2019-07-24 08:08:51,49.259902798,19.988174373,1120.2,,
T,2019-07-24 08:08:53,49.259901205,19.988202034,1120.0,,
T,2019-07-24 08:08:55,49.259901373,19.988230113,1119.8,,
T,2019-07-24 08:08:56,49.259898355,19.988247799,1119.8,,
T,2019-07-24 08:08:58,49.259880167,19.988257689,1120.4,,
T,2019-07-24 08:09:01,49.259837503,19.988268418,1121.8,,
T,2019-07-24 08:09:03,49.259837335,19.988307813,1121.6,,
T,2019-07-24 08:09:05,49.259821912,19.988355171,1121.8,,
T,2019-07-24 08:09:06,49.259817135,19.988379395,1121.6,,
T,2019-07-24 08:09:10,49.259789139,19.988425579,1121.8,,
T,2019-07-24 08:09:12,49.259778410,19.988456173,1121.6,,
T,2019-07-24 08:09:17,49.259760138,19.988549966,1122.2,,
T,2019-07-24 08:09:19,49.259754019,19.988596486,1122.4,,
T,2019-07-24 08:09:23,49.259744715,19.988676282,1122.4,,
T,2019-07-24 08:09:28,49.259728119,19.988743505,1122.4,,
T,2019-07-24 08:09:30,49.259719066,19.988778457,1123.0,,
T,2019-07-24 08:09:32,49.259704147,19.988798825,1123.6,,
T,2019-07-24 08:09:35,49.259698112,19.988864958,1123.6,,
T,2019-07-24 08:09:42,49.259659890,19.988956908,1124.0,,
T,2019-07-24 08:09:43,49.259659722,19.988972582,1124.0,,
T,2019-07-24 08:09:45,49.259663913,19.989023712,1124.0,,
T,2019-07-24 08:09:48,49.259661399,19.989065118,1124.6,,
T,2019-07-24 08:09:50,49.259640947,19.989065202,1125.2,,
T,2019-07-24 08:09:53,49.259626782,19.989098897,1126.2,,
T,2019-07-24 08:09:56,49.259595182,19.989113314,1127.4,,
T,2019-07-24 08:09:58,49.259581938,19.989124127,1128.0,,
T,2019-07-24 08:09:59,49.259574143,19.989126557,1128.4,,
T,2019-07-24 08:10:00,49.259565761,19.989135442,1128.8,,
T,2019-07-24 08:10:04,49.259534497,19.989171484,1130.4,,
T,2019-07-24 08:10:06,49.259519996,19.989195624,1130.8,,
T,2019-07-24 08:10:08,49.259515386,19.989226637,1130.8,,
T,2019-07-24 08:10:09,49.259511530,19.989237702,1130.8,,
T,2019-07-24 08:10:11,49.259506082,19.989264021,1130.8,,
T,2019-07-24 08:10:14,49.259480685,19.989301823,1131.2,,
T,2019-07-24 08:10:15,49.259463083,19.989301655,1131.4,,
T,2019-07-24 08:10:18,49.259434165,19.989322694,1132.4,,
T,2019-07-24 08:10:20,49.259404745,19.989346163,1133.2,,
T,2019-07-24 08:10:23,49.259372391,19.989371393,1133.6,,
T,2019-07-24 08:10:25,49.259363422,19.989378517,1134.0,,
T,2019-07-24 08:10:27,49.259348167,19.989399975,1134.6,,
T,2019-07-24 08:10:28,49.259341126,19.989412799,1134.8,,
T,2019-07-24 08:10:30,49.259321932,19.989428641,1135.6,,
T,2019-07-24 08:10:32,49.259302905,19.989435347,1136.2,,
T,2019-07-24 08:10:35,49.259273568,19.989457307,1137.2,,
T,2019-07-24 08:10:38,49.259251272,19.989481866,1137.6,,
T,2019-07-24 08:10:40,49.259234006,19.989493433,1137.6,,
T,2019-07-24 08:10:42,49.259217912,19.989520004,1137.8,,
T,2019-07-24 08:10:46,49.259217409,19.989581946,1137.4,,
T,2019-07-24 08:10:50,49.259199137,19.989637267,1138.4,,
T,2019-07-24 08:10:53,49.259168208,19.989653360,1139.0,,
T,2019-07-24 08:10:55,49.259136943,19.989671465,1138.8,,
T,2019-07-24 08:10:58,49.259120431,19.989679093,1138.8,,
T,2019-07-24 08:10:59,49.259118000,19.989685295,1138.6,,
T,2019-07-24 08:11:05,49.259081790,19.989735335,1138.8,,
T,2019-07-24 08:11:06,49.259081203,19.989736844,1138.8,,
T,2019-07-24 08:11:08,49.259071397,19.989744471,1138.8,,
T,2019-07-24 08:11:10,49.259056561,19.989761570,1139.0,,
T,2019-07-24 08:11:13,49.259023201,19.989784034,1139.4,,
T,2019-07-24 08:11:16,49.258989422,19.989799457,1139.0,,
T,2019-07-24 08:11:17,49.258985650,19.989810605,1138.8,,
T,2019-07-24 08:11:20,49.258976346,19.989835834,1138.4,,
T,2019-07-24 08:11:22,49.258957738,19.989861147,1138.0,,
T,2019-07-24 08:11:25,49.258939382,19.989888221,1138.2,,
T,2019-07-24 08:11:27,49.258913063,19.989898531,1138.2,,
T,2019-07-24 08:11:28,49.258898813,19.989910433,1138.4,,
T,2019-07-24 08:11:35,49.258848773,19.990046471,1137.6,,
T,2019-07-24 08:11:37,49.258828238,19.990078742,1137.2,,
T,2019-07-24 08:11:40,49.258801164,19.990126099,1137.6,,
T,2019-07-24 08:11:42,49.258790603,19.990148982,1137.8,,
T,2019-07-24 08:11:44,49.258758584,19.990172284,1138.8,,
T,2019-07-24 08:11:45,49.258751040,19.990179492,1139.2,,
T,2019-07-24 08:11:46,49.258739473,19.990181336,1139.4,,
T,2019-07-24 08:11:47,49.258733438,19.990193490,1139.8,,
T,2019-07-24 08:11:50,49.258703934,19.990225341,1140.8,,
T,2019-07-24 08:11:52,49.258692535,19.990253672,1141.4,,
T,2019-07-24 08:11:56,49.258654732,19.990286278,1142.2,,
T,2019-07-24 08:12:01,49.258617014,19.990336653,1142.4,,
T,2019-07-24 08:12:07,49.258580385,19.990415862,1142.8,,
T,2019-07-24 08:12:12,49.258577116,19.990487024,1144.0,,
T,2019-07-24 08:12:13,49.258571500,19.990506722,1144.4,,
T,2019-07-24 08:12:14,49.258565800,19.990518373,1144.6,,
T,2019-07-24 08:12:18,49.258518945,19.990547793,1145.4,,
T,2019-07-24 08:12:19,49.258505618,19.990555756,1145.8,,
T,2019-07-24 08:12:22,49.258492291,19.990588948,1146.4,,
T,2019-07-24 08:12:23,49.258488435,19.990597330,1146.6,,
T,2019-07-24 08:12:24,49.258486088,19.990613675,1147.0,,
T,2019-07-24 08:12:26,49.258462116,19.990638737,1147.2,,
T,2019-07-24 08:12:29,49.258435378,19.990657512,1147.2,,
T,2019-07-24 08:12:32,49.258437138,19.990675785,1147.0,,
T,2019-07-24 08:12:34,49.258422721,19.990689112,1147.0,,
T,2019-07-24 08:12:35,49.258414423,19.990692884,1147.0,,
T,2019-07-24 08:12:36,49.258409562,19.990700595,1147.2,,
T,2019-07-24 08:12:39,49.258395061,19.990744097,1148.2,,
T,2019-07-24 08:12:43,49.258388104,19.990753736,1148.4,,
T,2019-07-24 08:12:45,49.258381398,19.990779134,1148.8,,
T,2019-07-24 08:12:48,49.258366395,19.990806291,1149.2,,
T,2019-07-24 08:12:51,49.258344518,19.990829676,1149.2,,
T,2019-07-24 08:12:56,49.258305542,19.990845686,1148.6,,
T,2019-07-24 08:12:57,49.258300262,19.990851218,1148.6,,
T,2019-07-24 08:12:59,49.258293975,19.990859767,1148.6,,
T,2019-07-24 08:13:04,49.258284923,19.990875442,1148.6,,
T,2019-07-24 08:13:08,49.258284755,19.990921039,1149.0,,
T,2019-07-24 08:13:09,49.258285174,19.990933025,1149.0,,
T,2019-07-24 08:13:11,49.258291712,19.990957584,1149.2,,
T,2019-07-24 08:13:13,49.258287018,19.990980634,1149.4,,
T,2019-07-24 08:13:16,49.258275619,19.991022963,1150.0,,
T,2019-07-24 08:13:18,49.258272517,19.991060263,1150.4,,
T,2019-07-24 08:13:20,49.258260028,19.991091443,1150.8,,
T,2019-07-24 08:13:22,49.258247120,19.991115667,1151.4,,
T,2019-07-24 08:13:24,49.258230440,19.991142489,1152.2,,
T,2019-07-24 08:13:27,49.258208983,19.991186410,1153.2,,
T,2019-07-24 08:13:30,49.258205462,19.991245167,1153.2,,
T,2019-07-24 08:13:33,49.258192973,19.991292944,1154.0,,
T,2019-07-24 08:13:35,49.258179897,19.991331249,1154.6,,
T,2019-07-24 08:13:36,49.258168498,19.991345918,1154.8,,
T,2019-07-24 08:13:37,49.258163972,19.991363436,1155.0,,
T,2019-07-24 08:13:38,49.258157015,19.991373662,1155.2,,
T,2019-07-24 08:13:42,49.258153578,19.991437113,1156.0,,
T,2019-07-24 08:13:44,49.258151483,19.991475418,1156.2,,
T,2019-07-24 08:13:47,49.258146202,19.991521854,1156.6,,
T,2019-07-24 08:13:48,49.258150309,19.991534930,1156.6,,
T,2019-07-24 08:13:51,49.258148214,19.991580360,1157.2,,
T,2019-07-24 08:13:53,49.258148298,19.991614390,1157.6,,
T,2019-07-24 08:13:58,49.258147879,19.991681529,1158.2,,
T,2019-07-24 08:14:01,49.258150309,19.991736012,1158.6,,
T,2019-07-24 08:14:06,49.258163385,19.991811952,1159.4,,
T,2019-07-24 08:14:08,49.258163385,19.991840450,1159.6,,
T,2019-07-24 08:14:10,49.258154165,19.991873056,1160.0,,
T,2019-07-24 08:14:12,49.258147962,19.991892669,1160.2,,
T,2019-07-24 08:14:15,49.258134719,19.991938602,1160.6,,
T,2019-07-24 08:14:18,49.258120302,19.991980260,1160.8,,
T,2019-07-24 08:14:24,49.258076549,19.992064750,1161.4,,
T,2019-07-24 08:14:30,49.258037405,19.992099451,1161.6,,
T,2019-07-24 08:14:37,49.258013265,19.992190143,1162.0,,
T,2019-07-24 08:14:40,49.258005219,19.992212271,1162.2,,
T,2019-07-24 08:14:41,49.258005470,19.992215624,1162.2,,
T,2019-07-24 08:14:43,49.258004716,19.992231717,1162.2,,
T,2019-07-24 08:14:44,49.258005219,19.992239177,1162.4,,
T,2019-07-24 08:14:45,49.258006560,19.992247224,1162.4,,
T,2019-07-24 08:14:46,49.258004464,19.992253343,1162.4,,
T,2019-07-24 08:14:48,49.257987952,19.992263066,1162.4,,
T,2019-07-24 08:14:51,49.257969344,19.992290391,1163.0,,
T,2019-07-24 08:14:54,49.257962806,19.992332049,1163.4,,
T,2019-07-24 08:14:57,49.257951071,19.992382256,1164.0,,
T,2019-07-24 08:14:59,49.257946126,19.992416957,1164.2,,
T,2019-07-24 08:15:00,49.257946881,19.992436068,1164.4,,
T,2019-07-24 08:15:02,49.257944953,19.992468590,1164.4,,
T,2019-07-24 08:15:03,49.257942270,19.992484851,1164.6,,
T,2019-07-24 08:15:06,49.257939169,19.992529443,1164.8,,
T,2019-07-24 08:15:08,49.257935649,19.992548553,1165.0,,
T,2019-07-24 08:15:09,49.257936319,19.992559366,1165.0,,
T,2019-07-24 08:15:10,49.257935314,19.992580907,1165.2,,
T,2019-07-24 08:15:13,49.257928189,19.992639581,1166.0,,
T,2019-07-24 08:15:16,49.257916622,19.992690040,1166.8,,
T,2019-07-24 08:15:17,49.257915700,19.992706636,1166.8,,
T,2019-07-24 08:15:18,49.257912934,19.992726753,1167.0,,
T,2019-07-24 08:15:20,49.257895164,19.992763298,1168.0,,
T,2019-07-24 08:15:22,49.257885860,19.992788360,1168.4,,
T,2019-07-24 08:15:24,49.257881083,19.992820211,1168.8,,
T,2019-07-24 08:15:25,49.257891728,19.992840914,1168.6,,
T,2019-07-24 08:15:29,49.257882508,19.992923392,1170.0,,
T,2019-07-24 08:15:31,49.257879993,19.992956920,1170.8,,
T,2019-07-24 08:15:32,49.257881502,19.992970834,1171.0,,
T,2019-07-24 08:15:34,49.257872868,19.992987011,1171.8,,
T,2019-07-24 08:15:35,49.257863816,19.992992291,1172.2,,
T,2019-07-24 08:15:40,49.257849902,19.993040403,1173.6,,
T,2019-07-24 08:15:42,49.257845460,19.993079966,1174.4,,
T,2019-07-24 08:15:44,49.257834060,19.993108297,1175.0,,
T,2019-07-24 08:15:47,49.257817380,19.993164120,1176.0,,
T,2019-07-24 08:15:48,49.257818051,19.993182728,1176.2,,
T,2019-07-24 08:15:49,49.257813357,19.993192032,1176.4,,
T,2019-07-24 08:15:50,49.257806232,19.993201504,1176.8,,
T,2019-07-24 08:15:52,49.257794330,19.993210807,1177.4,,
T,2019-07-24 08:15:53,49.257786451,19.993215669,1177.8,,
T,2019-07-24 08:15:55,49.257770609,19.993206952,1178.0,,
T,2019-07-24 08:15:59,49.257757450,19.993226985,1178.8,,
T,2019-07-24 08:16:02,49.257742111,19.993239138,1179.4,,
T,2019-07-24 08:16:04,49.257728364,19.993240563,1179.6,,
T,2019-07-24 08:16:05,49.257721994,19.993254226,1180.0,,
T,2019-07-24 08:16:07,49.257711852,19.993281718,1180.6,,
T,2019-07-24 08:16:10,49.257700955,19.993337039,1182.2,,
T,2019-07-24 08:16:11,49.257697351,19.993355228,1182.8,,
T,2019-07-24 08:16:13,49.257687880,19.993388252,1184.2,,
T,2019-07-24 08:16:16,49.257672457,19.993427983,1186.0,,
T,2019-07-24 08:16:19,49.257656615,19.993482716,1187.0,,
T,2019-07-24 08:16:21,49.257642617,19.993497385,1188.0,,
T,2019-07-24 08:16:24,49.257620741,19.993536193,1189.8,,
T,2019-07-24 08:16:27,49.257602468,19.993568966,1191.2,,
T,2019-07-24 08:16:32,49.257577071,19.993635770,1193.2,,
T,2019-07-24 08:16:35,49.257565169,19.993669465,1193.6,,
T,2019-07-24 08:16:36,49.257561648,19.993690839,1193.6,,
T,2019-07-24 08:16:37,49.257554691,19.993704502,1193.8,,
T,2019-07-24 08:16:38,49.257553099,19.993712548,1193.8,,
T,2019-07-24 08:16:39,49.257545136,19.993724534,1194.0,,
T,2019-07-24 08:16:43,49.257524181,19.993775748,1195.2,,
T,2019-07-24 08:16:44,49.257519906,19.993780106,1195.4,,
T,2019-07-24 08:16:45,49.257516470,19.993779855,1195.4,,
T,2019-07-24 08:16:46,49.257513117,19.993779603,1195.6,,
T,2019-07-24 08:16:50,49.257526360,19.993792009,1195.2,,
T,2019-07-24 08:16:52,49.257527450,19.993786979,1195.2,,
T,2019-07-24 08:16:53,49.257525690,19.993780442,1195.2,,
T,2019-07-24 08:16:56,49.257531725,19.993780525,1194.8,,
T,2019-07-24 08:16:57,49.257538598,19.993782369,1194.6,,
T,2019-07-24 08:16:59,49.257534323,19.993777592,1194.8,,
T,2019-07-24 08:17:04,49.257539436,19.993760744,1194.4,,
T,2019-07-24 08:17:08,49.257546393,19.993745238,1194.0,,
T,2019-07-24 08:17:09,49.257546393,19.993745238,1194.0,,
T,2019-07-24 08:17:13,49.257546393,19.993745238,1194.0,,
T,2019-07-24 08:17:15,49.257545890,19.993745238,1194.0,,
T,2019-07-24 08:17:17,49.257543879,19.993745238,1194.0,,
T,2019-07-24 08:17:22,49.257541364,19.993745573,1194.0,,
T,2019-07-24 08:17:25,49.257541364,19.993748758,1194.0,,
T,2019-07-24 08:17:28,49.257541029,19.993749848,1194.2,,
T,2019-07-24 08:17:30,49.257540945,19.993749931,1194.2,,
T,2019-07-24 08:17:32,49.257541196,19.993755296,1194.2,,
T,2019-07-24 08:17:36,49.257522756,19.993838109,1196.0,,
T,2019-07-24 08:17:39,49.257501718,19.993901644,1196.8,,
T,2019-07-24 08:17:42,49.257485373,19.993957970,1197.4,,
T,2019-07-24 08:17:46,49.257455952,19.994005999,1198.4,,
T,2019-07-24 08:17:49,49.257447906,19.994060984,1199.0,,
T,2019-07-24 08:17:50,49.257443128,19.994076658,1199.2,,
T,2019-07-24 08:17:53,49.257437931,19.994145725,1199.8,,
T,2019-07-24 08:17:55,49.257442709,19.994178414,1200.0,,
T,2019-07-24 08:17:57,49.257443380,19.994201884,1200.2,,
T,2019-07-24 08:18:01,49.257445643,19.994258294,1200.4,,
T,2019-07-24 08:18:02,49.257439524,19.994274219,1200.6,,
T,2019-07-24 08:18:08,49.257412199,19.994358877,1203.0,,
T,2019-07-24 08:18:10,49.257400297,19.994389135,1204.2,,
T,2019-07-24 08:18:17,49.257386299,19.994499106,1206.6,,
T,2019-07-24 08:18:25,49.257393004,19.994613603,1206.8,,
T,2019-07-24 08:18:27,49.257379090,19.994636904,1207.6,,
T,2019-07-24 08:18:32,49.257347742,19.994702199,1209.2,,
T,2019-07-24 08:18:34,49.257326955,19.994711252,1210.2,,
T,2019-07-24 08:18:35,49.257318154,19.994718125,1210.6,,
T,2019-07-24 08:18:36,49.257306335,19.994722987,1211.0,,
T,2019-07-24 08:18:40,49.257277418,19.994739247,1211.8,,
T,2019-07-24 08:18:41,49.257270880,19.994733045,1212.0,,
T,2019-07-24 08:18:43,49.257252188,19.994721310,1212.6,,
T,2019-07-24 08:18:47,49.257230647,19.994661966,1213.6,,
T,2019-07-24 08:18:54,49.257202232,19.994580662,1214.2,,
T,2019-07-24 08:18:55,49.257197455,19.994574124,1214.4,,
T,2019-07-24 08:19:01,49.257192677,19.994474798,1215.2,,
T,2019-07-24 08:19:08,49.257162251,19.994416209,1216.8,,
T,2019-07-24 08:19:14,49.257128891,19.994330630,1219.6,,
T,2019-07-24 08:19:19,49.257119084,19.994269861,1220.6,,
T,2019-07-24 08:19:24,49.257103410,19.994202135,1222.0,,
T,2019-07-24 08:19:32,49.257102320,19.994082274,1223.0,,
T,2019-07-24 08:19:34,49.257098213,19.994053775,1223.4,,
T,2019-07-24 08:19:38,49.257092932,19.994003735,1224.0,,
T,2019-07-24 08:19:39,49.257092681,19.993992252,1224.0,,
T,2019-07-24 08:19:43,49.257082539,19.993932070,1224.6,,
T,2019-07-24 08:19:45,49.257078264,19.993904494,1224.8,,
T,2019-07-24 08:19:46,49.257082371,19.993889406,1224.4,,
T,2019-07-24 08:19:47,49.257082874,19.993880102,1224.4,,
T,2019-07-24 08:19:48,49.257085472,19.993864344,1224.2,,
T,2019-07-24 08:19:50,49.257088574,19.993838444,1223.8,,
T,2019-07-24 08:19:55,49.257084215,19.993750518,1223.8,,
T,2019-07-24 08:20:00,49.257074241,19.993687570,1223.0,,
T,2019-07-24 08:20:02,49.257069547,19.993658066,1222.6,,
T,2019-07-24 08:20:09,49.257046748,19.993564775,1223.2,,
T,2019-07-24 08:20:13,49.257044820,19.993508533,1222.8,,
T,2019-07-24 08:20:18,49.257017244,19.993459834,1223.6,,
T,2019-07-24 08:20:21,49.257004922,19.993427899,1223.2,,
T,2019-07-24 08:20:27,49.256957816,19.993368136,1223.6,,
T,2019-07-24 08:20:28,49.256953038,19.993358329,1223.6,,
T,2019-07-24 08:20:31,49.256926719,19.993347600,1224.6,,
T,2019-07-24 08:20:32,49.256921187,19.993348606,1224.8,,
T,2019-07-24 08:20:33,49.256914649,19.993352713,1225.2,,
T,2019-07-24 08:20:35,49.256902328,19.993374422,1226.6,,
T,2019-07-24 08:20:36,49.256902076,19.993380038,1226.8,,
T,2019-07-24 08:20:37,49.256895874,19.993384900,1227.2,,
T,2019-07-24 08:20:38,49.256886905,19.993382385,1227.6,,
T,2019-07-24 08:20:39,49.256877434,19.993383978,1228.2,,
T,2019-07-24 08:20:49,49.256797135,19.993401663,1231.0,,
T,2019-07-24 08:20:58,49.256727146,19.993407028,1233.0,,
T,2019-07-24 08:21:02,49.256689595,19.993406609,1233.8,,
T,2019-07-24 08:21:06,49.256654307,19.993407866,1234.8,,
T,2019-07-24 08:21:11,49.256604016,19.993435778,1236.8,,
T,2019-07-24 08:21:12,49.256592197,19.993432760,1237.0,,
T,2019-07-24 08:21:13,49.256590270,19.993431419,1237.0,,
T,2019-07-24 08:21:15,49.256581385,19.993430832,1237.0,,
T,2019-07-24 08:21:17,49.256560514,19.993443405,1237.4,,
T,2019-07-24 08:21:18,49.256544504,19.993447345,1237.6,,
T,2019-07-24 08:21:20,49.256516006,19.993461678,1238.0,,
T,2019-07-24 08:21:25,49.256469235,19.993502246,1239.2,,
T,2019-07-24 08:21:31,49.256407460,19.993511382,1239.6,,
T,2019-07-24 08:21:34,49.256387763,19.993535439,1240.2,,
T,2019-07-24 08:21:37,49.256366808,19.993543318,1241.0,,
T,2019-07-24 08:21:40,49.256361276,19.993563434,1241.8,,
T,2019-07-24 08:21:44,49.256343422,19.993593190,1243.4,,
T,2019-07-24 08:21:45,49.256337555,19.993603416,1244.0,,
T,2019-07-24 08:21:46,49.256334454,19.993608780,1244.2,,
T,2019-07-24 08:21:47,49.256331353,19.993610624,1244.4,,
T,2019-07-24 08:21:49,49.256320372,19.993621269,1245.0,,
T,2019-07-24 08:21:52,49.256307883,19.993641134,1246.0,,
T,2019-07-24 08:21:53,49.256301094,19.993648427,1246.2,,
T,2019-07-24 08:21:56,49.256284917,19.993670974,1247.4,,
T,2019-07-24 08:22:01,49.256237810,19.993704753,1248.8,,
T,2019-07-24 08:22:04,49.256252311,19.993714727,1249.2,,
T,2019-07-24 08:22:07,49.256233200,19.993697796,1248.6,,
T,2019-07-24 08:22:08,49.256226495,19.993699975,1248.8,,
T,2019-07-24 08:22:11,49.256211994,19.993706262,1249.0,,
T,2019-07-24 08:22:13,49.256208641,19.993704502,1249.0,,
T,2019-07-24 08:22:17,49.256208641,19.993704502,1249.0,,
T,2019-07-24 08:22:22,49.256208641,19.993704502,1249.0,,
T,2019-07-24 08:22:31,49.256177796,19.993715398,1249.4,,
T,2019-07-24 08:22:35,49.256089535,19.993785052,1252.2,,
T,2019-07-24 08:22:37,49.256059611,19.993817573,1254.0,,
T,2019-07-24 08:22:40,49.256004207,19.993874403,1257.4,,
T,2019-07-24 08:22:44,49.255966237,19.993917486,1259.8,,
T,2019-07-24 08:22:46,49.255950479,19.993913546,1259.8,,
T,2019-07-24 08:22:48,49.255933380,19.993904242,1259.4,,
T,2019-07-24 08:22:51,49.255905552,19.993919414,1260.4,,
T,2019-07-24 08:22:58,49.255802035,19.994000634,1265.4,,
T,2019-07-24 08:23:00,49.255770603,19.994029384,1267.0,,
T,2019-07-24 08:23:04,49.255718049,19.994072551,1269.0,,
T,2019-07-24 08:23:06,49.255686197,19.994077915,1269.4,,
T,2019-07-24 08:23:11,49.255634733,19.994101552,1270.4,,
T,2019-07-24 08:23:16,49.255612940,19.994107168,1270.8,,
T,2019-07-24 08:23:17,49.255608665,19.994099289,1270.4,,
T,2019-07-24 08:23:19,49.255583016,19.994108677,1271.0,,
T,2019-07-24 08:23:23,49.255544124,19.994117394,1271.6,,
T,2019-07-24 08:23:25,49.255542029,19.994121166,1271.8,,
T,2019-07-24 08:23:26,49.255543035,19.994127117,1272.0,,
T,2019-07-24 08:23:28,49.255527947,19.994114293,1271.6,,
T,2019-07-24 08:23:29,49.255523924,19.994107503,1271.2,,
T,2019-07-24 08:23:31,49.255508082,19.994104486,1271.2,,
T,2019-07-24 08:23:33,49.255489977,19.994115718,1271.8,,
T,2019-07-24 08:23:35,49.255464748,19.994142624,1273.4,,
T,2019-07-24 08:23:38,49.255443541,19.994158801,1274.6,,
T,2019-07-24 08:23:40,49.255420575,19.994172044,1275.6,,
T,2019-07-24 08:23:42,49.255413283,19.994186964,1276.2,,
T,2019-07-24 08:23:45,49.255419737,19.994225604,1277.8,,
T,2019-07-24 08:23:47,49.255419234,19.994200123,1276.8,,
T,2019-07-24 08:23:48,49.255420072,19.994189478,1276.2,,
T,2019-07-24 08:23:51,49.255413534,19.994186126,1276.2,,
T,2019-07-24 08:23:53,49.255370870,19.994196435,1277.4,,
T,2019-07-24 08:23:54,49.255347066,19.994197274,1277.6,,
T,2019-07-24 08:23:56,49.255316807,19.994208254,1278.2,,
T,2019-07-24 08:23:58,49.255298199,19.994214037,1278.4,,
T,2019-07-24 08:24:00,49.255283950,19.994223258,1278.8,,
T,2019-07-24 08:24:01,49.255280178,19.994228035,1279.0,,
T,2019-07-24 08:24:02,49.255273975,19.994238177,1279.4,,
T,2019-07-24 08:24:05,49.255235000,19.994259886,1280.4,,
T,2019-07-24 08:24:09,49.255191833,19.994282937,1281.8,,
T,2019-07-24 08:24:11,49.255194180,19.994269609,1281.2,,
T,2019-07-24 08:24:14,49.255225193,19.994224934,1279.4,,
T,2019-07-24 08:24:15,49.255233826,19.994210768,1278.8,,
T,2019-07-24 08:24:19,49.255196108,19.994190317,1278.6,,
T,2019-07-24 08:24:20,49.255178086,19.994195849,1279.2,,
T,2019-07-24 08:24:23,49.255136428,19.994185288,1279.8,,
T,2019-07-24 08:24:25,49.255125197,19.994200040,1280.4,,
T,2019-07-24 08:24:27,49.255126705,19.994212026,1280.8,,
T,2019-07-24 08:24:30,49.255123017,19.994208338,1280.8,,
T,2019-07-24 08:24:34,49.255093597,19.994209679,1281.6,,
T,2019-07-24 08:24:38,49.255059650,19.994250499,1284.6,,
T,2019-07-24 08:24:40,49.255041042,19.994267095,1285.8,,
T,2019-07-24 08:24:45,49.254981615,19.994312860,1289.8,,
T,2019-07-24 08:24:47,49.254960660,19.994335994,1291.6,,
T,2019-07-24 08:24:49,49.254939957,19.994340856,1292.2,,
T,2019-07-24 08:24:51,49.254924031,19.994334234,1292.2,,
T,2019-07-24 08:24:56,49.254845912,19.994359547,1292.8,,
T,2019-07-24 08:24:59,49.254814731,19.994367175,1293.0,,
T,2019-07-24 08:25:01,49.254791429,19.994391566,1294.0,,
T,2019-07-24 08:25:02,49.254780533,19.994403720,1294.4,,
T,2019-07-24 08:25:04,49.254738707,19.994424172,1295.0,,
T,2019-07-24 08:25:08,49.254691349,19.994478654,1297.0,,
T,2019-07-24 08:25:09,49.254686572,19.994485360,1297.2,,
T,2019-07-24 08:25:11,49.254664360,19.994513690,1298.4,,
T,2019-07-24 08:25:12,49.254659330,19.994531795,1299.0,,
T,2019-07-24 08:25:14,49.254644830,19.994554594,1300.0,,
T,2019-07-24 08:25:18,49.254612224,19.994554091,1300.0,,
T,2019-07-24 08:25:19,49.254601076,19.994562222,1300.2,,
T,2019-07-24 08:25:23,49.254556065,19.994556857,1299.8,,
T,2019-07-24 08:25:30,49.254489429,19.994564233,1299.8,,
T,2019-07-24 08:25:32,49.254481886,19.994593570,1300.8,,
T,2019-07-24 08:25:36,49.254460093,19.994603377,1301.2,,
T,2019-07-24 08:25:43,49.254399743,19.994618045,1301.6,,
T,2019-07-24 08:25:46,49.254377615,19.994626595,1302.0,,
T,2019-07-24 08:25:52,49.254324725,19.994648471,1303.2,,
T,2019-07-24 08:25:53,49.254319780,19.994657272,1303.6,,
T,2019-07-24 08:25:55,49.254316008,19.994670264,1304.2,,
T,2019-07-24 08:25:57,49.254300250,19.994680071,1304.8,,
T,2019-07-24 08:26:00,49.254274936,19.994700607,1305.8,,
T,2019-07-24 08:26:08,49.254215425,19.994764309,1308.4,,
T,2019-07-24 08:26:12,49.254192458,19.994797334,1309.4,,
T,2019-07-24 08:26:14,49.254178042,19.994807560,1309.6,,
T,2019-07-24 08:26:17,49.254157757,19.994825665,1310.2,,
T,2019-07-24 08:26:20,49.254140658,19.994835472,1310.4,,
T,2019-07-24 08:26:21,49.254139904,19.994842010,1310.6,,
T,2019-07-24 08:26:25,49.254131522,19.994867239,1311.4,,
T,2019-07-24 08:26:27,49.254127247,19.994891295,1312.6,,
T,2019-07-24 08:26:29,49.254133031,19.994897749,1312.8,,
T,2019-07-24 08:26:30,49.254140155,19.994901270,1313.0,,
T,2019-07-24 08:26:33,49.254155410,19.994896743,1313.0,,
T,2019-07-24 08:26:36,49.254176030,19.994895319,1313.0,,
T,2019-07-24 08:26:42,49.254224645,19.994892720,1313.0,,
T,2019-07-24 08:26:44,49.254232189,19.994900683,1313.4,,
T,2019-07-24 08:26:46,49.254246186,19.994909065,1313.8,,
T,2019-07-24 08:26:47,49.254251719,19.994911915,1314.0,,
