type,time,latitude,longitude,altitude (m),name,desc
T,2021-07-24 13:39:17,50.777077060,15.596399680,1396.4,,
T,2021-07-24 13:39:19,50.777069014,15.596365985,1396.4,,
T,2021-07-24 13:39:21,50.777092148,15.596291386,1396.8,,
T,2021-07-24 13:39:22,50.777109163,15.596265821,1397.0,,
T,2021-07-24 13:39:25,50.777072618,15.596242519,1397.0,,
T,2021-07-24 13:39:29,50.777069014,15.596185774,1397.2,,
T,2021-07-24 13:39:31,50.777061554,15.596148390,1397.4,,
T,2021-07-24 13:39:33,50.777072869,15.596099189,1397.6,,
T,2021-07-24 13:39:34,50.777080413,15.596079240,1397.8,,
T,2021-07-24 13:39:37,50.777092986,15.596012184,1398.2,,
T,2021-07-24 13:39:40,50.777109079,15.595969437,1398.4,,
T,2021-07-24 13:39:41,50.777113354,15.595944878,1398.6,,
T,2021-07-24 13:39:42,50.777111258,15.595923336,1398.6,,
T,2021-07-24 13:39:44,50.777104888,15.595904393,1398.8,,
T,2021-07-24 13:39:45,50.777097428,15.595897771,1398.8,,
T,2021-07-24 13:39:47,50.777078401,15.595876062,1398.8,,
T,2021-07-24 13:39:50,50.777062140,15.595867597,1398.8,,
T,2021-07-24 13:39:54,50.777054261,15.595787717,1399.2,,
T,2021-07-24 13:39:56,50.777053423,15.595735749,1399.4,,
T,2021-07-24 13:39:59,50.777025344,15.595687218,1399.6,,
T,2021-07-24 13:40:01,50.777006652,15.595675316,1399.4,,
T,2021-07-24 13:40:03,50.776986955,15.595619660,1399.6,,
T,2021-07-24 13:40:05,50.776975472,15.595574649,1399.8,,
T,2021-07-24 13:40:06,50.776973544,15.595565178,1400.0,,
T,2021-07-24 13:40:08,50.776947392,15.595534667,1400.0,,
T,2021-07-24 13:40:11,50.776892658,15.595482867,1400.0,,
T,2021-07-24 13:40:12,50.776894838,15.595469289,1400.0,,
T,2021-07-24 13:40:15,50.776890814,15.595438695,1400.2,,
T,2021-07-24 13:40:16,50.776876062,15.595434252,1400.0,,
T,2021-07-24 13:40:19,50.776838511,15.595398964,1400.0,,
T,2021-07-24 13:40:23,50.776844798,15.595342051,1400.4,,
T,2021-07-24 13:40:24,50.776853515,15.595322354,1400.4,,
T,2021-07-24 13:40:26,50.776848821,15.595301148,1400.4,,
T,2021-07-24 13:40:28,50.776840858,15.595256807,1400.6,,
T,2021-07-24 13:40:30,50.776830632,15.595244989,1400.6,,
T,2021-07-24 13:40:32,50.776802469,15.595247839,1400.4,,
T,2021-07-24 13:40:34,50.776789393,15.595226549,1400.6,,
T,2021-07-24 13:40:36,50.776785286,15.595205426,1400.6,,
T,2021-07-24 13:40:37,50.776769863,15.595205510,1400.6,,
T,2021-07-24 13:40:39,50.776734995,15.595213221,1400.4,,
T,2021-07-24 13:40:41,50.776764583,15.595160583,1400.6,,
T,2021-07-24 13:40:44,50.776764499,15.595109705,1400.8,,
T,2021-07-24 13:40:45,50.776757877,15.595104927,1400.8,,
T,2021-07-24 13:40:46,50.776760057,15.595093276,1400.8,,
T,2021-07-24 13:40:49,50.776788890,15.595059833,1401.2,,
T,2021-07-24 13:40:50,50.776799535,15.595039129,1401.4,,
T,2021-07-24 13:40:52,50.776800793,15.595008200,1401.4,,
T,2021-07-24 13:40:53,50.776793752,15.594987329,1401.6,,
T,2021-07-24 13:40:55,50.776769193,15.594969140,1401.4,,
T,2021-07-24 13:40:57,50.776758129,15.594943743,1401.6,,
T,2021-07-24 13:41:00,50.776768774,15.594890518,1401.8,,
T,2021-07-24 13:41:02,50.776800625,15.594833102,1402.2,,
T,2021-07-24 13:41:04,50.776814539,15.594791779,1402.6,,
T,2021-07-24 13:41:07,50.776822502,15.594744673,1402.8,,
T,2021-07-24 13:41:08,50.776825016,15.594728999,1403.0,,
T,2021-07-24 13:41:09,50.776825184,15.594709134,1403.0,,
T,2021-07-24 13:41:10,50.776845552,15.594678791,1403.2,,
T,2021-07-24 13:41:11,50.776854018,15.594656328,1403.4,,
T,2021-07-24 13:41:12,50.776858712,15.594642833,1403.4,,
T,2021-07-24 13:41:17,50.776865752,15.594568569,1403.6,,
T,2021-07-24 13:41:18,50.776869692,15.594546944,1403.6,,
T,2021-07-24 13:41:19,50.776877739,15.594526576,1403.8,,
T,2021-07-24 13:41:22,50.776872374,15.594492881,1403.8,,
T,2021-07-24 13:41:24,50.776857538,15.594491456,1403.8,,
T,2021-07-24 13:41:26,50.776849994,15.594476704,1403.8,,
T,2021-07-24 13:41:28,50.776848486,15.594447367,1403.8,,
T,2021-07-24 13:41:32,50.776863489,15.594377797,1404.0,,
T,2021-07-24 13:41:34,50.776880756,15.594337480,1404.2,,
T,2021-07-24 13:41:35,50.776876314,15.594328176,1404.2,,
T,2021-07-24 13:41:37,50.776880085,15.594292302,1404.4,,
T,2021-07-24 13:41:40,50.776863489,15.594244944,1404.4,,
T,2021-07-24 13:41:43,50.776834907,15.594250979,1404.2,,
T,2021-07-24 13:41:45,50.776829291,15.594263133,1404.2,,
T,2021-07-24 13:41:48,50.776820239,15.594228599,1404.2,,
T,2021-07-24 13:41:49,50.776809426,15.594226001,1404.2,,
T,2021-07-24 13:41:51,50.776823172,15.594209740,1404.2,,
T,2021-07-24 13:41:53,50.776828704,15.594159616,1404.4,,
T,2021-07-24 13:41:56,50.776810264,15.594121814,1404.4,,
T,2021-07-24 13:41:57,50.776809175,15.594113851,1404.4,,
T,2021-07-24 13:41:59,50.776811270,15.594096417,1404.4,,
T,2021-07-24 13:42:02,50.776828621,15.594048304,1404.6,,
T,2021-07-24 13:42:03,50.776837841,15.594035564,1404.8,,
T,2021-07-24 13:42:05,50.776858293,15.594005892,1405.0,,
T,2021-07-24 13:42:06,50.776867932,15.593995834,1405.0,,
T,2021-07-24 13:42:08,50.776881427,15.593984937,1405.0,,
T,2021-07-24 13:42:10,50.776892323,15.593974292,1405.2,,
T,2021-07-24 13:42:11,50.776893832,15.593969431,1405.2,,
T,2021-07-24 13:42:13,50.776907327,15.593941603,1405.4,,
T,2021-07-24 13:42:15,50.776913278,15.593917714,1405.4,,
T,2021-07-24 13:42:17,50.776927276,15.593895921,1405.6,,
T,2021-07-24 13:42:20,50.776950242,15.593862226,1405.8,,
T,2021-07-24 13:42:25,50.776957534,15.593800535,1405.8,,
T,2021-07-24 13:42:29,50.776954768,15.593748400,1405.8,,
T,2021-07-24 13:42:34,50.776944375,15.593689308,1406.0,,
T,2021-07-24 13:42:35,50.776938926,15.593682183,1405.8,,
T,2021-07-24 13:42:39,50.776953595,15.593655445,1406.0,,
T,2021-07-24 13:42:41,50.776959546,15.593641531,1406.0,,
T,2021-07-24 13:42:45,50.776985362,15.593549749,1406.2,,
T,2021-07-24 13:42:46,50.776976394,15.593542708,1406.2,,
T,2021-07-24 13:42:48,50.776971029,15.593532901,1406.2,,
T,2021-07-24 13:42:51,50.776965162,15.593472635,1406.2,,
T,2021-07-24 13:42:52,50.776974047,15.593446568,1406.4,,
T,2021-07-24 13:42:56,50.776995840,15.593371214,1406.6,,
T,2021-07-24 13:42:59,50.777001455,15.593328215,1406.6,,
T,2021-07-24 13:43:01,50.777026517,15.593278259,1406.8,,
T,2021-07-24 13:43:07,50.777056692,15.593135683,1407.2,,
T,2021-07-24 13:43:08,50.777052166,15.593122020,1407.0,,
T,2021-07-24 13:43:12,50.777067840,15.593021018,1407.2,,
T,2021-07-24 13:43:13,50.777060464,15.593001992,1407.2,,
T,2021-07-24 13:43:16,50.777036576,15.592952119,1406.8,,
T,2021-07-24 13:43:21,50.777036157,15.592864864,1406.4,,
T,2021-07-24 13:43:23,50.777025511,15.592820691,1406.2,,
T,2021-07-24 13:43:26,50.777045544,15.592788672,1406.2,,
T,2021-07-24 13:43:27,50.777038336,15.592784062,1406.2,,
T,2021-07-24 13:43:29,50.777043365,15.592748187,1406.2,,
T,2021-07-24 13:43:30,50.777061386,15.592717007,1406.2,,
T,2021-07-24 13:43:32,50.777035151,15.592714660,1406.0,,
T,2021-07-24 13:43:34,50.777011430,15.592718935,1405.8,,
T,2021-07-24 13:43:36,50.777004808,15.592687083,1405.8,,
T,2021-07-24 13:43:37,50.776993828,15.592681551,1405.6,,
T,2021-07-24 13:43:40,50.776981255,15.592636541,1405.4,,
T,2021-07-24 13:43:41,50.776984105,15.592622627,1405.4,,
T,2021-07-24 13:43:43,50.776980668,15.592599660,1405.4,,
T,2021-07-24 13:43:45,50.776978992,15.592585662,1405.2,,
T,2021-07-24 13:43:46,50.776961222,15.592576526,1405.2,,
T,2021-07-24 13:43:48,50.776942028,15.592547189,1405.0,,
T,2021-07-24 13:43:49,50.776933562,15.592533611,1404.8,,
T,2021-07-24 13:43:50,50.776948398,15.592503604,1404.8,,
T,2021-07-24 13:43:52,50.776960552,15.592455156,1404.8,,
T,2021-07-24 13:43:54,50.776971029,15.592420371,1404.8,,
T,2021-07-24 13:43:56,50.776965413,15.592372511,1404.6,,
T,2021-07-24 13:43:59,50.776951164,15.592320375,1404.4,,
T,2021-07-24 13:44:00,50.776940016,15.592313418,1404.4,,
T,2021-07-24 13:44:03,50.776958540,15.592239741,1404.4,,
T,2021-07-24 13:44:04,50.776956780,15.592219960,1404.2,,
T,2021-07-24 13:44:06,50.776953762,15.592170926,1404.0,,
T,2021-07-24 13:44:07,50.776942866,15.592168495,1404.0,,
T,2021-07-24 13:44:09,50.776940603,15.592145193,1404.0,,
T,2021-07-24 13:44:11,50.776964072,15.592082078,1403.8,,
T,2021-07-24 13:44:13,50.776954181,15.592032541,1403.6,,
T,2021-07-24 13:44:14,50.776949152,15.592019297,1403.6,,
T,2021-07-24 13:44:15,50.776946219,15.591994822,1403.4,,
T,2021-07-24 13:44:17,50.776938507,15.591963725,1403.2,,
T,2021-07-24 13:44:18,50.776916463,15.591975460,1403.2,,
T,2021-07-24 13:44:20,50.776877739,15.591970431,1402.8,,
T,2021-07-24 13:44:22,50.776874470,15.591933634,1402.6,,
T,2021-07-24 13:44:26,50.776918139,15.591859622,1402.8,,
T,2021-07-24 13:44:28,50.776918391,15.591835231,1402.6,,
T,2021-07-24 13:44:30,50.776933227,15.591797596,1402.8,,
T,2021-07-24 13:44:33,50.776921157,15.591799272,1402.6,,
T,2021-07-24 13:44:34,50.776909422,15.591790387,1402.6,,
T,2021-07-24 13:44:36,50.776924174,15.591752334,1402.6,,
T,2021-07-24 13:44:38,50.776926018,15.591728278,1402.4,,
T,2021-07-24 13:44:40,50.776921911,15.591695169,1402.4,,
T,2021-07-24 13:44:41,50.776937334,15.591689637,1402.4,,
T,2021-07-24 13:44:43,50.776960636,15.591674969,1402.6,,
T,2021-07-24 13:44:45,50.776952505,15.591655942,1402.6,,
T,2021-07-24 13:44:46,50.776948230,15.591644710,1402.4,,
T,2021-07-24 13:44:47,50.776947392,15.591626773,1402.4,,
T,2021-07-24 13:44:49,50.776940435,15.591597352,1402.4,,
T,2021-07-24 13:44:51,50.776958456,15.591581259,1402.4,,
T,2021-07-24 13:44:54,50.776977986,15.591567848,1402.6,,
T,2021-07-24 13:44:57,50.776957953,15.591533147,1402.2,,
T,2021-07-24 13:44:58,50.776959965,15.591512611,1402.2,,
T,2021-07-24 13:45:01,50.776952757,15.591512779,1402.2,,
T,2021-07-24 13:45:03,50.776962396,15.591479670,1402.2,,
T,2021-07-24 13:45:05,50.776969353,15.591448825,1402.2,,
T,2021-07-24 13:45:10,50.777061805,15.591429882,1403.0,,
T,2021-07-24 13:45:13,50.777087286,15.591423344,1403.2,,
T,2021-07-24 13:45:14,50.777109079,15.591402724,1403.2,,
T,2021-07-24 13:45:16,50.777129112,15.591367604,1403.4,,
T,2021-07-24 13:45:19,50.777135314,15.591323599,1403.2,,
T,2021-07-24 13:45:20,50.777126849,15.591324270,1403.2,,
T,2021-07-24 13:45:22,50.777123412,15.591327371,1403.2,,
T,2021-07-24 13:45:24,50.777124166,15.591331311,1403.2,,
T,2021-07-24 13:45:29,50.777130704,15.591332484,1403.2,,
T,2021-07-24 13:45:35,50.777145289,15.591293173,1403.2,,
T,2021-07-24 13:45:39,50.777167082,15.591238607,1403.2,,
T,2021-07-24 13:45:41,50.777191138,15.591196194,1403.4,,
T,2021-07-24 13:45:42,50.777179319,15.591183957,1403.2,,
T,2021-07-24 13:45:43,50.777170518,15.591160906,1403.0,,
T,2021-07-24 13:45:45,50.777187115,15.591103826,1403.2,,
T,2021-07-24 13:45:48,50.777186947,15.591058563,1403.0,,
T,2021-07-24 13:45:50,50.777181499,15.591026545,1402.8,,
T,2021-07-24 13:45:56,50.777151743,15.590950437,1402.4,,
T,2021-07-24 13:45:57,50.777151156,15.590933170,1402.4,,
T,2021-07-24 13:46:08,50.777115952,15.590765281,1401.6,,
T,2021-07-24 13:46:10,50.777096506,15.590761928,1401.4,,
T,2021-07-24 13:46:14,50.777105140,15.590705434,1401.2,,
T,2021-07-24 13:46:20,50.777125172,15.590603845,1401.2,,
T,2021-07-24 13:46:23,50.777138667,15.590573670,1401.4,,
T,2021-07-24 13:46:24,50.777140763,15.590559840,1401.4,,
T,2021-07-24 13:46:27,50.777156018,15.590519691,1401.4,,
T,2021-07-24 13:46:28,50.777160712,15.590499155,1401.4,,
T,2021-07-24 13:46:29,50.777162137,15.590485577,1401.4,,
T,2021-07-24 13:46:30,50.777166495,15.590474429,1401.4,,
T,2021-07-24 13:46:31,50.777172865,15.590462023,1401.4,,
T,2021-07-24 13:46:32,50.777175045,15.590451211,1401.4,,
T,2021-07-24 13:46:35,50.777174709,15.590404607,1401.2,,
T,2021-07-24 13:46:36,50.777180325,15.590389436,1401.4,,
T,2021-07-24 13:46:46,50.777253248,15.590258008,1400.8,,
T,2021-07-24 13:46:55,50.777307227,15.590122137,1399.8,,
T,2021-07-24 13:47:04,50.777341677,15.589998001,1399.0,,
T,2021-07-24 13:47:10,50.777372271,15.589948632,1398.4,,
T,2021-07-24 13:47:19,50.777457263,15.589884007,1397.0,,
T,2021-07-24 13:47:28,50.777495150,15.589758027,1396.2,,
T,2021-07-24 13:47:31,50.777515350,15.589724751,1395.8,,
T,2021-07-24 13:47:35,50.777537394,15.589656858,1395.0,,
T,2021-07-24 13:47:39,50.777555164,15.589611847,1394.2,,
T,2021-07-24 13:47:40,50.777563127,15.589602711,1394.0,,
T,2021-07-24 13:47:45,50.777606713,15.589524340,1392.4,,
T,2021-07-24 13:47:46,50.777611239,15.589504223,1392.2,,
T,2021-07-24 13:47:47,50.777617525,15.589489387,1391.8,,
T,2021-07-24 13:47:50,50.777629428,15.589464912,1391.4,,
T,2021-07-24 13:47:52,50.777643174,15.589448903,1391.0,,
T,2021-07-24 13:47:56,50.777671589,15.589405568,1390.0,,
T,2021-07-24 13:47:57,50.777671589,15.589395426,1390.0,,
T,2021-07-24 13:47:58,50.777671840,15.589386877,1389.8,,
T,2021-07-24 13:48:01,50.777683323,15.589333735,1389.0,,
T,2021-07-24 13:48:03,50.777704446,15.589294760,1388.6,,
T,2021-07-24 13:48:04,50.777704446,15.589268105,1388.4,,
T,2021-07-24 13:48:08,50.777718276,15.589226782,1388.2,,
T,2021-07-24 13:48:13,50.777760521,15.589128463,1387.4,,
T,2021-07-24 13:48:19,50.777799413,15.589073477,1386.8,,
T,2021-07-24 13:48:25,50.777840400,15.588973146,1386.0,,
T,2021-07-24 13:48:26,50.777844004,15.588961160,1386.0,,
T,2021-07-24 13:48:27,50.777848195,15.588957807,1386.0,,
T,2021-07-24 13:48:30,50.777864372,15.588924866,1385.6,,
T,2021-07-24 13:48:33,50.777877867,15.588887315,1385.4,,
T,2021-07-24 13:48:35,50.777884824,15.588881364,1385.4,,
T,2021-07-24 13:48:37,50.777887590,15.588868707,1385.2,,
T,2021-07-24 13:48:38,50.777886501,15.588844568,1385.2,,
T,2021-07-24 13:48:39,50.777896643,15.588829396,1384.8,,
T,2021-07-24 13:48:42,50.777917933,15.588794947,1384.2,,
T,2021-07-24 13:48:46,50.777936876,15.588772902,1383.8,,
T,2021-07-24 13:48:48,50.777934194,15.588791678,1384.2,,
T,2021-07-24 13:48:50,50.777938049,15.588789331,1384.0,,
T,2021-07-24 13:48:52,50.777937798,15.588798048,1384.2,,
T,2021-07-24 13:48:55,50.777951879,15.588816069,1384.2,,
T,2021-07-24 13:48:57,50.777954897,15.588812884,1384.2,,
T,2021-07-24 13:48:58,50.777952801,15.588812632,1384.2,,
T,2021-07-24 13:49:04,50.777958501,15.588783547,1383.8,,
T,2021-07-24 13:49:11,50.777963866,15.588799557,1384.0,,
T,2021-07-24 13:49:18,50.777978450,15.588727053,1383.4,,
T,2021-07-24 13:49:25,50.777967805,15.588647258,1383.2,,
T,2021-07-24 13:49:29,50.777978702,15.588646084,1383.2,,
T,2021-07-24 13:49:30,50.777984569,15.588634182,1383.2,,
T,2021-07-24 13:49:34,50.777981300,15.588535191,1382.8,,
T,2021-07-24 13:49:35,50.777982641,15.588534521,1382.8,,
T,2021-07-24 13:49:37,50.777981970,15.588508453,1382.6,,
T,2021-07-24 13:49:40,50.777976019,15.588476518,1382.6,,
T,2021-07-24 13:49:41,50.777976187,15.588464867,1382.6,,
T,2021-07-24 13:49:46,50.777957244,15.588433184,1382.4,,
T,2021-07-24 13:49:51,50.777934110,15.588399488,1382.2,,
T,2021-07-24 13:49:56,50.777949952,15.588367889,1382.2,,
T,2021-07-24 13:50:01,50.777974175,15.588309551,1382.0,,
T,2021-07-24 13:50:02,50.777979456,15.588291613,1382.0,,
T,2021-07-24 13:50:06,50.777994376,15.588268228,1381.8,,
T,2021-07-24 13:50:12,50.778038632,15.588241490,1381.8,,
T,2021-07-24 13:50:16,50.778074507,15.588189606,1381.0,,
T,2021-07-24 13:50:20,50.778093869,15.588194970,1380.6,,
T,2021-07-24 13:50:21,50.778100071,15.588195221,1380.4,,
T,2021-07-24 13:50:22,50.778115913,15.588203436,1380.2,,
T,2021-07-24 13:50:26,50.778157571,15.588202262,1379.2,,
T,2021-07-24 13:50:27,50.778169557,15.588211063,1379.0,,
T,2021-07-24 13:50:30,50.778179364,15.588173848,1378.8,,
T,2021-07-24 13:50:33,50.778195625,15.588137051,1378.4,,
T,2021-07-24 13:50:36,50.778210629,15.588168064,1378.0,,
T,2021-07-24 13:50:38,50.778218927,15.588175524,1378.0,,
T,2021-07-24 13:50:39,50.778218927,15.588177452,1378.0,,
T,2021-07-24 13:50:42,50.778216245,15.588170160,1378.0,,
T,2021-07-24 13:50:44,50.778224040,15.588180805,1377.8,,
T,2021-07-24 13:50:48,50.778228985,15.588145768,1377.8,,
T,2021-07-24 13:50:49,50.778227393,15.588138392,1377.8,,
T,2021-07-24 13:50:54,50.778259328,15.588086843,1377.4,,
T,2021-07-24 13:50:59,50.778281288,15.588030266,1377.0,,
T,2021-07-24 13:51:05,50.778294196,15.587962959,1376.2,,
T,2021-07-24 13:51:11,50.778317414,15.587882828,1374.8,,
T,2021-07-24 13:51:12,50.778324706,15.587861203,1374.4,,
T,2021-07-24 13:51:13,50.778330071,15.587848127,1374.0,,
T,2021-07-24 13:51:16,50.778324958,15.587802362,1373.6,,
T,2021-07-24 13:51:22,50.778329903,15.587707227,1372.2,,
T,2021-07-24 13:51:25,50.778340381,15.587676633,1371.6,,
T,2021-07-24 13:51:27,50.778332250,15.587653415,1371.4,,
T,2021-07-24 13:51:29,50.778333675,15.587620726,1371.0,,
T,2021-07-24 13:51:31,50.778343650,15.587594071,1370.4,,
T,2021-07-24 13:51:35,50.778334765,15.587514695,1369.6,,
T,2021-07-24 13:51:38,50.778342225,15.587416962,1368.6,,
T,2021-07-24 13:51:39,50.778343817,15.587401707,1368.6,,
T,2021-07-24 13:51:40,50.778346499,15.587405981,1368.6,,
T,2021-07-24 13:51:43,50.778336441,15.587385865,1368.6,,
T,2021-07-24 13:51:49,50.778350187,15.587330880,1368.2,,
T,2021-07-24 13:51:52,50.778361000,15.587305985,1368.0,,
T,2021-07-24 13:51:54,50.778358988,15.587296346,1368.0,,
T,2021-07-24 13:51:59,50.778410705,15.587294586,1367.4,,
T,2021-07-24 13:52:01,50.778418751,15.587289389,1367.4,,
T,2021-07-24 13:52:09,50.778453536,15.587259885,1367.0,,
T,2021-07-24 13:52:15,50.778482957,15.587217724,1366.6,,
T,2021-07-24 13:52:21,50.778513132,15.587188136,1366.2,,
T,2021-07-24 13:52:28,50.778508354,15.587127702,1365.4,,
T,2021-07-24 13:52:29,50.778510114,15.587115632,1365.4,,
T,2021-07-24 13:52:32,50.778514808,15.587044805,1364.4,,
T,2021-07-24 13:52:34,50.778521262,15.587018067,1364.0,,
T,2021-07-24 13:52:39,50.778526710,15.586929470,1363.0,,
T,2021-07-24 13:52:41,50.778542720,15.586926620,1362.8,,
T,2021-07-24 13:52:44,50.778553868,15.586901978,1362.4,,
T,2021-07-24 13:52:46,50.778536350,15.586873647,1362.2,,
T,2021-07-24 13:52:47,50.778525285,15.586853782,1362.0,,
T,2021-07-24 13:52:52,50.778483544,15.586806759,1361.8,,
T,2021-07-24 13:52:53,50.778473821,15.586807597,1362.0,,
T,2021-07-24 13:52:55,50.778466864,15.586775243,1361.6,,
T,2021-07-24 13:52:56,50.778477173,15.586752528,1361.4,,
T,2021-07-24 13:53:00,50.778513551,15.586708272,1361.2,,
T,2021-07-24 13:53:04,50.778503744,15.586651526,1361.0,,
T,2021-07-24 13:53:07,50.778504498,15.586591763,1360.6,,
T,2021-07-24 13:53:09,50.778503073,15.586587572,1360.6,,
T,2021-07-24 13:53:10,50.778504666,15.586588327,1360.6,,
T,2021-07-24 13:53:13,50.778510198,15.586583549,1360.6,,
T,2021-07-24 13:53:14,50.778513886,15.586573659,1360.6,,
T,2021-07-24 13:53:15,50.778523860,15.586559745,1360.4,,
T,2021-07-24 13:53:17,50.778529644,15.586551279,1360.4,,
T,2021-07-24 13:53:18,50.778536936,15.586555470,1360.4,,
T,2021-07-24 13:53:20,50.778545067,15.586530911,1360.2,,
T,2021-07-24 13:53:22,50.778560154,15.586555386,1360.4,,
T,2021-07-24 13:53:23,50.778566860,15.586562511,1360.4,,
T,2021-07-24 13:53:25,50.778567782,15.586569803,1360.4,,
T,2021-07-24 13:53:26,50.778562669,15.586555302,1360.4,,
T,2021-07-24 13:53:30,50.778545570,15.586477099,1360.0,,
T,2021-07-24 13:53:31,50.778534589,15.586451367,1360.0,,
T,2021-07-24 13:53:34,50.778530063,15.586392861,1359.6,,
T,2021-07-24 13:53:37,50.778528219,15.586349359,1359.4,,
T,2021-07-24 13:53:43,50.778513215,15.586246513,1358.8,,
T,2021-07-24 13:53:44,50.778516820,15.586236371,1358.6,,
T,2021-07-24 13:53:50,50.778549509,15.586152468,1358.0,,
T,2021-07-24 13:53:59,50.778582618,15.586044174,1357.2,,
T,2021-07-24 13:54:07,50.778602734,15.585965971,1356.6,,
T,2021-07-24 13:54:09,50.778608602,15.585956415,1356.6,,
T,2021-07-24 13:54:13,50.778628131,15.585901178,1356.0,,
T,2021-07-24 13:54:15,50.778634921,15.585894473,1356.0,,
T,2021-07-24 13:54:20,50.778627880,15.585831022,1355.6,,
T,2021-07-24 13:54:27,50.778605416,15.585707724,1354.8,,
T,2021-07-24 13:54:30,50.778589658,15.585701102,1354.6,,
T,2021-07-24 13:54:31,50.778582785,15.585685596,1354.6,,
T,2021-07-24 13:54:34,50.778584881,15.585612925,1354.0,,
T,2021-07-24 13:54:39,50.778580774,15.585543523,1353.6,,
T,2021-07-24 13:54:42,50.778592005,15.585527513,1353.4,,
T,2021-07-24 13:54:45,50.778592173,15.585472444,1353.0,,
T,2021-07-24 13:54:50,50.778609607,15.585388625,1352.4,,
T,2021-07-24 13:54:51,50.778621342,15.585379908,1352.4,,
T,2021-07-24 13:54:53,50.778632406,15.585354511,1352.2,,
T,2021-07-24 13:54:54,50.778635172,15.585347135,1352.0,,
T,2021-07-24 13:54:57,50.778645063,15.585321570,1351.8,,
T,2021-07-24 13:55:00,50.778635005,15.585268596,1351.6,,
T,2021-07-24 13:55:05,50.778629472,15.585194835,1351.0,,
T,2021-07-24 13:55:08,50.778622348,15.585142365,1350.8,,
T,2021-07-24 13:55:09,50.778620252,15.585123589,1350.6,,
T,2021-07-24 13:55:10,50.778623018,15.585104311,1350.6,,
T,2021-07-24 13:55:14,50.778630059,15.585029293,1350.0,,
T,2021-07-24 13:55:18,50.778619330,15.584979672,1349.8,,
T,2021-07-24 13:55:20,50.778625030,15.584937260,1349.6,,
T,2021-07-24 13:55:21,50.778633831,15.584933907,1349.6,,
T,2021-07-24 13:55:25,50.778641040,15.584868276,1349.2,,
T,2021-07-24 13:55:30,50.778626287,15.584776243,1348.6,,
T,2021-07-24 13:55:32,50.778639866,15.584751768,1348.4,,
T,2021-07-24 13:55:35,50.778637351,15.584701309,1348.2,,
T,2021-07-24 13:55:36,50.778630311,15.584673313,1348.0,,
T,2021-07-24 13:55:38,50.778619749,15.584636265,1348.0,,
T,2021-07-24 13:55:42,50.778612038,15.584575329,1348.0,,
T,2021-07-24 13:55:47,50.778624527,15.584514057,1348.0,,
T,2021-07-24 13:55:52,50.778618157,15.584419174,1348.0,,
T,2021-07-24 13:55:53,50.778616229,15.584401488,1348.0,,
T,2021-07-24 13:55:59,50.778622851,15.584299648,1348.2,,
T,2021-07-24 13:56:00,50.778621929,15.584281879,1348.2,,
T,2021-07-24 13:56:08,50.778610362,15.584128657,1348.4,,
T,2021-07-24 13:56:10,50.778613379,15.584106948,1348.4,,
T,2021-07-24 13:56:16,50.778625533,15.584031595,1348.4,,
T,2021-07-24 13:56:20,50.778625617,15.583948027,1348.6,,
T,2021-07-24 13:56:24,50.778618492,15.583921624,1348.6,,
T,2021-07-24 13:56:25,50.778611787,15.583904944,1348.6,,
T,2021-07-24 13:56:28,50.778610948,15.583862197,1348.6,,
T,2021-07-24 13:56:30,50.778598376,15.583807211,1348.6,,
T,2021-07-24 13:56:31,50.778585300,15.583792124,1348.6,,
T,2021-07-24 13:56:34,50.778588150,15.583717693,1348.6,,
T,2021-07-24 13:56:35,50.778586725,15.583691709,1348.6,,
T,2021-07-24 13:56:36,50.778578930,15.583669078,1348.6,,
T,2021-07-24 13:56:39,50.778577840,15.583610823,1348.6,,
T,2021-07-24 13:56:40,50.778582366,15.583585426,1348.6,,
T,2021-07-24 13:56:42,50.778586138,15.583549803,1348.6,,
T,2021-07-24 13:56:43,50.778587060,15.583540164,1348.6,,
T,2021-07-24 13:56:47,50.778569877,15.583476126,1348.6,,
T,2021-07-24 13:56:48,50.778566943,15.583462128,1348.6,,
T,2021-07-24 13:56:52,50.778577756,15.583401108,1348.6,,
T,2021-07-24 13:56:53,50.778574739,15.583392559,1348.6,,
T,2021-07-24 13:56:54,50.778573900,15.583387278,1348.6,,
T,2021-07-24 13:56:56,50.778567698,15.583358193,1348.6,,
T,2021-07-24 13:56:58,50.778569458,15.583309829,1348.6,,
T,2021-07-24 13:57:01,50.778567027,15.583278816,1348.6,,
T,2021-07-24 13:57:04,50.778558478,15.583227603,1348.6,,
T,2021-07-24 13:57:06,50.778564094,15.583193824,1348.6,,
T,2021-07-24 13:57:09,50.778564261,15.583157279,1348.6,,
T,2021-07-24 13:57:13,50.778545570,15.583087374,1348.6,,
T,2021-07-24 13:57:14,50.778544983,15.583070861,1348.6,,
T,2021-07-24 13:57:16,50.778541043,15.583037753,1348.6,,
T,2021-07-24 13:57:18,50.778552443,15.583021743,1348.6,,
T,2021-07-24 13:57:20,50.778547246,15.582980756,1349.0,,
T,2021-07-24 13:57:23,50.778560238,15.582933230,1349.4,,
T,2021-07-24 13:57:24,50.778563423,15.582918562,1349.6,,
T,2021-07-24 13:57:26,50.778595610,15.582901547,1349.8,,
T,2021-07-24 13:57:27,50.778619163,15.582896685,1349.8,,
T,2021-07-24 13:57:29,50.778626371,15.582878077,1350.0,,
T,2021-07-24 13:57:31,50.778633328,15.582843795,1350.4,,
