type,time,latitude,longitude,altitude (m),name,desc
T,2022-05-15 08:27:56,54.496151637,18.435238972,159.0,Gdynia Kolarstwo,
T,2022-05-15 08:27:57,54.496148452,18.435163451,159.2,,
T,2022-05-15 08:27:58,54.496142166,18.435094133,159.4,,
T,2022-05-15 08:27:59,54.496144010,18.435028000,159.8,,
T,2022-05-15 08:28:00,54.496162198,18.434953652,159.8,,
T,2022-05-15 08:28:01,54.496182986,18.434894728,159.8,,
T,2022-05-15 08:28:02,54.496202599,18.434854411,159.6,,
T,2022-05-15 08:28:04,54.496267978,18.434800096,159.4,,
T,2022-05-15 08:28:05,54.496310726,18.434770592,159.2,,
T,2022-05-15 08:28:06,54.496336961,18.434744691,159.2,,
T,2022-05-15 08:28:08,54.496376859,18.434643187,159.0,,
T,2022-05-15 08:28:12,54.496476017,18.434332302,158.6,,
T,2022-05-15 08:28:13,54.496491943,18.434251416,158.6,,
T,2022-05-15 08:28:17,54.496572744,18.433949836,158.4,,
T,2022-05-15 08:28:19,54.496595124,18.433798878,158.2,,
T,2022-05-15 08:28:20,54.496603087,18.433749843,158.2,,
T,2022-05-15 08:28:21,54.496614235,18.433711119,158.2,,
T,2022-05-15 08:28:23,54.496665029,18.433621181,158.0,,
T,2022-05-15 08:28:26,54.496736107,18.433435019,158.0,,
T,2022-05-15 08:28:27,54.496757900,18.433444323,158.0,,
T,2022-05-15 08:28:28,54.496780531,18.433439629,158.0,,
T,2022-05-15 08:28:30,54.496797714,18.433383470,158.2,,
T,2022-05-15 08:28:36,54.496842977,18.433187418,159.0,,
T,2022-05-15 08:28:41,54.496912379,18.432917101,159.0,,
T,2022-05-15 08:28:44,54.496941967,18.432709062,159.2,,
T,2022-05-15 08:28:46,54.496984547,18.432540921,159.8,,
T,2022-05-15 08:28:52,54.497121926,18.432013951,160.0,,
T,2022-05-15 08:28:56,54.497210523,18.431680771,160.0,,
T,2022-05-15 08:28:59,54.497250253,18.431420596,161.0,,
T,2022-05-15 08:29:00,54.497265341,18.431344740,161.0,,
T,2022-05-15 08:29:04,54.497318147,18.431096468,161.0,,
T,2022-05-15 08:29:05,54.497331390,18.431053553,161.0,,
T,2022-05-15 08:29:07,54.497383106,18.431023546,161.0,,
T,2022-05-15 08:29:09,54.497462735,18.431046344,161.0,,
T,2022-05-15 08:29:11,54.497564156,18.431099569,161.0,,
T,2022-05-15 08:29:14,54.497751407,18.431214401,161.4,,
T,2022-05-15 08:29:15,54.497811506,18.431271398,161.6,,
T,2022-05-15 08:29:19,54.498038907,18.431522772,162.6,,
T,2022-05-15 08:29:20,54.498085761,18.431600723,162.8,,
T,2022-05-15 08:29:23,54.498215597,18.431848912,162.4,,
T,2022-05-15 08:29:26,54.498341074,18.432059884,162.0,,
T,2022-05-15 08:29:29,54.498464372,18.432236407,161.6,,
T,2022-05-15 08:29:31,54.498545760,18.432333134,161.2,,
T,2022-05-15 08:29:36,54.498739969,18.432611497,161.0,,
T,2022-05-15 08:29:37,54.498781208,18.432658101,161.0,,
T,2022-05-15 08:29:44,54.499087902,18.432943504,161.6,,
T,2022-05-15 08:29:45,54.499119502,18.432981642,161.8,,
T,2022-05-15 08:29:47,54.499174571,18.433009721,161.8,,
T,2022-05-15 08:29:48,54.499196196,18.432986168,161.8,,
T,2022-05-15 08:29:52,54.499277920,18.432772178,161.0,,
T,2022-05-15 08:29:56,54.499432733,18.432706380,160.8,,
T,2022-05-15 08:29:59,54.499538932,18.432727670,160.6,,
T,2022-05-15 08:30:02,54.499624092,18.432563888,160.4,,
T,2022-05-15 08:30:07,54.499807907,18.432197599,160.6,,
T,2022-05-15 08:30:14,54.500188529,18.431688817,158.6,,
T,2022-05-15 08:30:21,54.500613073,18.431123123,157.8,,
T,2022-05-15 08:30:29,54.501075586,18.430485176,159.0,,
T,2022-05-15 08:30:30,54.501127806,18.430403788,159.0,,
T,2022-05-15 08:30:36,54.501420921,18.429892492,159.0,,
T,2022-05-15 08:30:42,54.501669360,18.429334089,159.0,,
T,2022-05-15 08:30:44,54.501726944,18.429168547,158.8,,
T,2022-05-15 08:30:46,54.501732979,18.428988839,158.8,,
T,2022-05-15 08:30:48,54.501702888,18.428829247,158.8,,
T,2022-05-15 08:30:49,54.501666510,18.428765796,159.0,,
T,2022-05-15 08:30:53,54.501505913,18.428543005,159.6,,
T,2022-05-15 08:30:55,54.501444809,18.428423814,159.8,,
T,2022-05-15 08:30:58,54.501427710,18.428223068,159.8,,
T,2022-05-15 08:30:59,54.501445396,18.428156348,159.8,,
T,2022-05-15 08:31:02,54.501534076,18.427949566,160.0,,
T,2022-05-15 08:31:08,54.501728788,18.427487137,160.0,,
T,2022-05-15 08:31:13,54.501913860,18.427058822,160.2,,
T,2022-05-15 08:31:14,54.501946801,18.426964274,160.0,,
T,2022-05-15 08:31:15,54.501973540,18.426865116,159.8,,
T,2022-05-15 08:31:22,54.502098933,18.426120300,159.8,,
T,2022-05-15 08:31:27,54.502216615,18.425624510,160.0,,
T,2022-05-15 08:31:28,54.502243605,18.425554605,160.0,,
T,2022-05-15 08:31:33,54.502408560,18.425146909,161.4,,
T,2022-05-15 08:31:36,54.502530182,18.424938200,163.0,,
T,2022-05-15 08:31:40,54.502682313,18.424665621,162.8,,
T,2022-05-15 08:31:42,54.502735287,18.424511813,162.8,,
T,2022-05-15 08:31:44,54.502759175,18.424338223,162.8,,
T,2022-05-15 08:31:46,54.502772503,18.424164215,163.0,,
T,2022-05-15 08:31:47,54.502769150,18.424075954,162.8,,
T,2022-05-15 08:31:48,54.502767473,18.423986100,162.4,,
T,2022-05-15 08:31:53,54.502793290,18.423507493,163.0,,
T,2022-05-15 08:32:00,54.502873085,18.422833085,163.0,,
T,2022-05-15 08:32:07,54.502996802,18.422150044,164.0,,
T,2022-05-15 08:32:08,54.503014321,18.422052814,164.0,,
T,2022-05-15 08:32:13,54.503070815,18.421573536,164.2,,
T,2022-05-15 08:32:15,54.503071820,18.421397014,164.8,,
T,2022-05-15 08:32:22,54.503042735,18.420800474,163.0,,
T,2022-05-15 08:32:24,54.503028570,18.420630908,163.2,,
T,2022-05-15 08:32:26,54.503022870,18.420458911,163.2,,
T,2022-05-15 08:32:27,54.503024798,18.420372996,163.2,,
T,2022-05-15 08:32:29,54.503043741,18.420207286,163.2,,
T,2022-05-15 08:32:31,54.503069390,18.420041995,163.8,,
T,2022-05-15 08:32:35,54.503132086,18.419731865,164.8,,
T,2022-05-15 08:32:43,54.503266867,18.419080507,166.0,,
T,2022-05-15 08:32:51,54.503425704,18.418299900,165.4,,
T,2022-05-15 08:32:54,54.503493179,18.417980801,165.4,,
T,2022-05-15 08:32:57,54.503582614,18.417742252,165.0,,
T,2022-05-15 08:33:04,54.503798112,18.417181754,165.8,,
T,2022-05-15 08:33:05,54.503830299,18.417111933,166.0,,
T,2022-05-15 08:33:12,54.504072787,18.416621173,166.0,,
T,2022-05-15 08:33:20,54.504400771,18.416097723,166.8,,
T,2022-05-15 08:33:24,54.504564134,18.415803853,167.0,,
T,2022-05-15 08:33:27,54.504684163,18.415549966,167.0,,
T,2022-05-15 08:33:36,54.505052632,18.414914282,166.0,,
T,2022-05-15 08:33:39,54.505151790,18.414666010,166.0,,
T,2022-05-15 08:33:41,54.505188251,18.414489236,166.0,,
T,2022-05-15 08:33:49,54.505305849,18.413754059,166.0,,
T,2022-05-15 08:33:56,54.505412551,18.413087698,166.0,,
T,2022-05-15 08:34:03,54.505554959,18.412515884,166.8,,
T,2022-05-15 08:34:09,54.505640958,18.411981286,167.6,,
T,2022-05-15 08:34:15,54.505792754,18.411434870,167.0,,
T,2022-05-15 08:34:23,54.506049408,18.410733473,167.6,,
T,2022-05-15 08:34:27,54.506172370,18.410390401,166.4,,
T,2022-05-15 08:34:30,54.506245879,18.410100220,165.4,,
T,2022-05-15 08:34:33,54.506299524,18.409788497,165.0,,
T,2022-05-15 08:34:34,54.506312935,18.409681460,164.8,,
T,2022-05-15 08:34:36,54.506335566,18.409471828,164.2,,
T,2022-05-15 08:34:39,54.506344786,18.409165135,163.8,,
T,2022-05-15 08:34:41,54.506323328,18.408952067,163.8,,
T,2022-05-15 08:34:45,54.506287035,18.408519560,163.8,,
T,2022-05-15 08:34:48,54.506268594,18.408191241,163.4,,
T,2022-05-15 08:34:50,54.506260967,18.407980353,163.4,,
T,2022-05-15 08:34:59,54.506296255,18.407021295,162.8,,
T,2022-05-15 08:35:06,54.506282676,18.406311767,162.0,,
T,2022-05-15 08:35:12,54.506204724,18.405752946,162.2,,
T,2022-05-15 08:35:17,54.506122582,18.405394536,163.0,,
T,2022-05-15 08:35:22,54.506084193,18.405199070,163.2,,
T,2022-05-15 08:35:24,54.506084193,18.405199070,163.2,,
T,2022-05-15 08:35:29,54.506058376,18.405109886,163.2,,
T,2022-05-15 08:35:30,54.506056700,18.405060349,163.2,,
T,2022-05-15 08:35:35,54.506151499,18.404802186,163.4,,
T,2022-05-15 08:35:39,54.506323664,18.404511837,163.0,,
T,2022-05-15 08:35:46,54.506663047,18.403856875,163.0,,
T,2022-05-15 08:35:54,54.506978625,18.403008459,163.2,,
T,2022-05-15 08:35:55,54.507010980,18.402907709,163.8,,
T,2022-05-15 08:35:56,54.507055823,18.402806707,164.6,,
T,2022-05-15 08:35:58,54.507150706,18.402655832,165.4,,
T,2022-05-15 08:35:59,54.507198315,18.402607301,165.6,,
T,2022-05-15 08:36:02,54.507317254,18.402523650,166.2,,
T,2022-05-15 08:36:06,54.507422950,18.402518285,166.6,,
T,2022-05-15 08:36:11,54.507594863,18.402446872,167.2,,
T,2022-05-15 08:36:12,54.507649848,18.402424995,167.4,,
T,2022-05-15 08:36:13,54.507702990,18.402396748,167.6,,
T,2022-05-15 08:36:15,54.507803824,18.402327178,167.6,,
T,2022-05-15 08:36:16,54.507856043,18.402284347,167.6,,
T,2022-05-15 08:36:18,54.507984538,18.402187536,168.0,,
T,2022-05-15 08:36:19,54.508051425,18.402130120,168.2,,
T,2022-05-15 08:36:26,54.508458199,18.401766848,170.0,,
T,2022-05-15 08:36:28,54.508579234,18.401670540,170.0,,
T,2022-05-15 08:36:32,54.508851897,18.401504327,172.2,,
T,2022-05-15 08:36:33,54.508907050,18.401460070,172.6,,
T,2022-05-15 08:36:36,54.509075191,18.401285727,172.0,,
T,2022-05-15 08:36:37,54.509130344,18.401247505,172.0,,
T,2022-05-15 08:36:41,54.509378867,18.401040556,170.4,,
T,2022-05-15 08:36:44,54.509508451,18.400963191,169.8,,
T,2022-05-15 08:36:45,54.509550948,18.400915330,169.6,,
T,2022-05-15 08:36:48,54.509704337,18.400805611,170.0,,
T,2022-05-15 08:36:51,54.509960404,18.400667645,169.6,,
T,2022-05-15 08:36:53,54.510022933,18.400663370,169.6,,
T,2022-05-15 08:36:58,54.510325603,18.400672171,170.0,,
T,2022-05-15 08:37:00,54.510435909,18.400708549,170.0,,
T,2022-05-15 08:37:01,54.510535318,18.400747944,170.2,,
T,2022-05-15 08:37:05,54.510696838,18.400831344,170.4,,
T,2022-05-15 08:37:06,54.510795660,18.400926897,170.4,,
T,2022-05-15 08:37:10,54.511017613,18.401151365,170.4,,
T,2022-05-15 08:37:12,54.511062540,18.401215989,170.4,,
T,2022-05-15 08:37:14,54.511216516,18.401404163,170.4,,
T,2022-05-15 08:37:17,54.511390775,18.401575154,171.0,,
T,2022-05-15 08:37:18,54.511448778,18.401622092,171.0,,
T,2022-05-15 08:37:21,54.511604849,18.401722759,171.4,,
T,2022-05-15 08:37:27,54.511971222,18.401774727,171.4,,
T,2022-05-15 08:37:31,54.512236090,18.401768273,171.0,,
T,2022-05-15 08:37:32,54.512309348,18.401755197,171.4,,
T,2022-05-15 08:37:34,54.512452092,18.401735835,171.8,,
T,2022-05-15 08:37:36,54.512586370,18.401653524,172.2,,
T,2022-05-15 08:37:39,54.512778651,18.401413634,173.0,,
T,2022-05-15 08:37:40,54.512778651,18.401413634,173.0,,
T,2022-05-15 08:37:43,54.512907229,18.401244236,173.0,,
T,2022-05-15 08:37:45,54.513009321,18.401166536,173.6,,
T,2022-05-15 08:37:51,54.513352979,18.400919605,174.0,,
T,2022-05-15 08:37:54,54.513542745,18.400829919,174.0,,
T,2022-05-15 08:37:59,54.513848601,18.400713243,174.6,,
T,2022-05-15 08:38:00,54.513903251,18.400710896,174.6,,
T,2022-05-15 08:38:04,54.514204329,18.400690444,174.4,,
T,2022-05-15 08:38:05,54.514204329,18.400690444,174.4,,
T,2022-05-15 08:38:06,54.514263421,18.400688432,174.0,,
T,2022-05-15 08:38:07,54.514325531,18.400683906,173.4,,
T,2022-05-15 08:38:08,54.514392419,18.400679128,173.2,,
T,2022-05-15 08:38:09,54.514524434,18.400658760,173.0,,
T,2022-05-15 08:38:10,54.514524434,18.400658760,173.0,,
T,2022-05-15 08:38:12,54.514640188,18.400638476,172.8,,
T,2022-05-15 08:38:13,54.514693497,18.400630429,172.4,,
T,2022-05-15 08:38:14,54.514756110,18.400613079,172.4,,
T,2022-05-15 08:38:15,54.514866583,18.400571337,172.2,,
T,2022-05-15 08:38:16,54.514866583,18.400571337,172.2,,
T,2022-05-15 08:38:17,54.514915785,18.400542922,172.0,,
T,2022-05-15 08:38:19,54.515027516,18.400472766,171.6,,
T,2022-05-15 08:38:22,54.515215019,18.400305631,170.4,,
T,2022-05-15 08:38:24,54.515328845,18.400181076,170.2,,
T,2022-05-15 08:38:26,54.515423225,18.400059454,170.8,,
T,2022-05-15 08:38:27,54.515464213,18.399988795,171.0,,
T,2022-05-15 08:38:29,54.515547110,18.399834232,172.0,,
T,2022-05-15 08:38:32,54.515715586,18.399632564,174.0,,
T,2022-05-15 08:38:39,54.516030746,18.399179270,175.8,,
T,2022-05-15 08:38:40,54.516070392,18.399112970,175.8,,
T,2022-05-15 08:38:45,54.516290417,18.398653138,175.2,,
T,2022-05-15 08:38:52,54.516539862,18.398242593,174.4,,
T,2022-05-15 08:38:53,54.516562913,18.398174951,174.2,,
T,2022-05-15 08:38:54,54.516592501,18.398143938,174.4,,
T,2022-05-15 08:38:56,54.516632566,18.398152739,174.8,,
T,2022-05-15 08:39:00,54.516632063,18.398136562,174.8,,
T,2022-05-15 08:39:03,54.516656119,18.398046792,174.8,,
T,2022-05-15 08:39:04,54.516675062,18.398019131,175.0,,
T,2022-05-15 08:39:09,54.516783692,18.397845542,175.4,,
T,2022-05-15 08:39:11,54.516849909,18.397764238,176.2,,
T,2022-05-15 08:39:12,54.516878659,18.397756694,176.4,,
T,2022-05-15 08:39:18,54.517023666,18.397674132,177.8,,
T,2022-05-15 08:39:23,54.517195495,18.397549996,178.8,,
T,2022-05-15 08:39:24,54.517266741,18.397480259,179.2,,
T,2022-05-15 08:39:28,54.517394984,18.397377077,179.6,,
T,2022-05-15 08:39:29,54.517467991,18.397314465,179.8,,
T,2022-05-15 08:39:33,54.517644094,18.397160741,180.0,,
T,2022-05-15 08:39:35,54.517761692,18.397082537,180.0,,
T,2022-05-15 08:39:37,54.517831514,18.397015566,180.2,,
T,2022-05-15 08:39:39,54.517953638,18.396910625,180.6,,
T,2022-05-15 08:39:48,54.518278101,18.396620946,181.8,,
T,2022-05-15 08:39:53,54.518423444,18.396333363,182.6,,
T,2022-05-15 08:39:59,54.518615892,18.395903623,181.4,,
T,2022-05-15 08:40:00,54.518653108,18.395834053,181.4,,
T,2022-05-15 08:40:03,54.518730892,18.395599527,180.0,,
T,2022-05-15 08:40:04,54.518755870,18.395504141,179.4,,
T,2022-05-15 08:40:06,54.518855698,18.395238603,178.6,,
T,2022-05-15 08:40:14,54.519049572,18.394656396,179.2,,
T,2022-05-15 08:40:17,54.519137163,18.394472329,179.8,,
T,2022-05-15 08:40:18,54.519172199,18.394437460,180.0,,
T,2022-05-15 08:40:19,54.519211175,18.394436622,180.2,,
T,2022-05-15 08:40:21,54.519281164,18.394514490,180.4,,
T,2022-05-15 08:40:23,54.519339753,18.394642482,180.6,,
T,2022-05-15 08:40:25,54.519417621,18.394791679,181.2,,
T,2022-05-15 08:40:31,54.519617865,18.395239860,182.0,,
T,2022-05-15 08:40:36,54.519736720,18.395589804,183.2,,
T,2022-05-15 08:40:37,54.519760609,18.395666583,183.6,,
T,2022-05-15 08:40:38,54.519796483,18.395759957,183.8,,
T,2022-05-15 08:40:42,54.519913159,18.396131862,183.4,,
T,2022-05-15 08:40:45,54.520053053,18.396449536,182.6,,
T,2022-05-15 08:40:47,54.520137040,18.396662101,181.4,,
T,2022-05-15 08:40:53,54.520423366,18.397341454,180.0,,
T,2022-05-15 08:41:01,54.520691587,18.397952244,180.0,,
T,2022-05-15 08:41:04,54.520794852,18.398164138,180.0,,
T,2022-05-15 08:41:05,54.520823518,18.398206718,180.0,,
T,2022-05-15 08:41:08,54.520917814,18.398221638,180.0,,
T,2022-05-15 08:41:13,54.521131972,18.398115104,180.0,,
T,2022-05-15 08:41:15,54.521237081,18.398060789,179.8,,
T,2022-05-15 08:41:18,54.521382004,18.397953166,180.2,,
T,2022-05-15 08:41:23,54.521699930,18.397853170,179.6,,
T,2022-05-15 08:41:30,54.522053646,18.397720400,180.2,,
T,2022-05-15 08:41:34,54.522283729,18.397639012,179.6,,
T,2022-05-15 08:41:35,54.522338463,18.397606993,179.2,,
T,2022-05-15 08:41:41,54.522639122,18.397457628,177.2,,
T,2022-05-15 08:41:46,54.522842383,18.397389567,175.4,,
T,2022-05-15 08:41:51,54.522991329,18.397344388,173.2,,
T,2022-05-15 08:41:56,54.523292324,18.397359308,167.6,,
T,2022-05-15 08:41:58,54.523413694,18.397316812,165.4,,
T,2022-05-15 08:42:01,54.523511343,18.397244560,163.8,,
T,2022-05-15 08:42:02,54.523558700,18.397189490,162.8,,
T,2022-05-15 08:42:04,54.523650231,18.397039706,161.2,,
T,2022-05-15 08:42:05,54.523692979,18.396944990,160.4,,
T,2022-05-15 08:42:06,54.523725333,18.396885311,159.8,,
T,2022-05-15 08:42:09,54.523855001,18.396650618,157.6,,
T,2022-05-15 08:42:10,54.523905627,18.396580294,156.4,,
T,2022-05-15 08:42:11,54.523967234,18.396512568,155.4,,
T,2022-05-15 08:42:14,54.524210310,18.396307463,151.4,,
T,2022-05-15 08:42:20,54.524442824,18.396063130,149.0,,
T,2022-05-15 08:42:22,54.524557823,18.396013929,148.0,,
T,2022-05-15 08:42:24,54.524667375,18.396048043,147.4,,
T,2022-05-15 08:42:29,54.524981109,18.396240994,147.2,,
T,2022-05-15 08:42:34,54.525272800,18.396206209,147.4,,
T,2022-05-15 08:42:35,54.525320157,18.396187434,147.2,,
T,2022-05-15 08:42:37,54.525415292,18.396133287,146.2,,
T,2022-05-15 08:42:38,54.525463069,18.396093557,145.2,,
T,2022-05-15 08:42:40,54.525566418,18.396030189,144.4,,
T,2022-05-15 08:42:42,54.525760878,18.395953327,141.2,,
T,2022-05-15 08:42:47,54.526002780,18.395947460,136.6,,
T,2022-05-15 08:42:48,54.526045779,18.395953998,136.0,,
T,2022-05-15 08:42:53,54.526347946,18.395926170,133.8,,
T,2022-05-15 08:42:54,54.526399244,18.395941760,133.4,,
T,2022-05-15 08:42:56,54.526483649,18.395995237,133.6,,
T,2022-05-15 08:43:00,54.526583143,18.396214088,135.0,,
T,2022-05-15 08:43:02,54.526635110,18.396348869,136.0,,
T,2022-05-15 08:43:07,54.526737034,18.396685487,137.0,,
T,2022-05-15 08:43:08,54.526742566,18.396761930,137.2,,
T,2022-05-15 08:43:12,54.526832923,18.397048842,136.6,,
T,2022-05-15 08:43:17,54.526925124,18.397379089,135.4,,
T,2022-05-15 08:43:19,54.526937781,18.397453269,135.2,,
T,2022-05-15 08:43:21,54.526939373,18.397463663,135.2,,
T,2022-05-15 08:43:22,54.526939373,18.397463663,135.2,,
T,2022-05-15 08:44:25,54.526955970,18.397503644,135.0,,
T,2022-05-15 08:44:26,54.526970387,18.397525018,134.8,,
T,2022-05-15 08:44:27,54.526990755,18.397557708,134.8,,
T,2022-05-15 08:44:28,54.527002657,18.397585200,134.6,,
T,2022-05-15 08:44:33,54.527088823,18.397844117,133.6,,
T,2022-05-15 08:44:38,54.527205750,18.398184171,132.2,,
T,2022-05-15 08:44:43,54.527338520,18.398648193,131.8,,
T,2022-05-15 08:44:48,54.527419321,18.399202488,132.8,,
T,2022-05-15 08:44:53,54.527494926,18.399775727,133.0,,
T,2022-05-15 08:44:54,54.527517473,18.399888379,133.0,,
T,2022-05-15 08:44:59,54.527584529,18.400426917,131.8,,
T,2022-05-15 08:45:03,54.527671617,18.400839977,130.8,,
T,2022-05-15 08:45:05,54.527734565,18.401010465,130.4,,
T,2022-05-15 08:45:10,54.527856354,18.401259407,129.8,,
T,2022-05-15 08:45:11,54.527895413,18.401321266,129.6,,
T,2022-05-15 08:45:16,54.528160114,18.401716221,128.4,,
T,2022-05-15 08:45:21,54.528366476,18.401968181,127.0,,
T,2022-05-15 08:45:23,54.528500000,18.402073458,126.4,,
T,2022-05-15 08:45:25,54.528623549,18.402149985,126.2,,
T,2022-05-15 08:45:26,54.528668560,18.402149733,126.8,,
T,2022-05-15 08:45:27,54.528701250,18.402129030,127.4,,
T,2022-05-15 08:45:29,54.528766712,18.402016964,129.0,,
T,2022-05-15 08:45:30,54.528789762,18.401954183,129.8,,
T,2022-05-15 08:45:32,54.528802419,18.401832394,131.0,,
T,2022-05-15 08:45:35,54.528779453,18.401670121,131.6,,
T,2022-05-15 08:45:36,54.528753469,18.401621925,131.6,,
T,2022-05-15 08:45:42,54.528598236,18.401331492,132.0,,
T,2022-05-15 08:45:48,54.528517686,18.400998060,132.6,,
T,2022-05-15 08:45:50,54.528552722,18.400840396,134.0,,
T,2022-05-15 08:45:52,54.528570240,18.400806533,134.4,,
T,2022-05-15 08:45:57,54.528614748,18.400623892,135.6,,
T,2022-05-15 08:45:59,54.528628495,18.400539821,136.2,,
T,2022-05-15 08:46:01,54.528687922,18.400435802,137.6,,
T,2022-05-15 08:46:07,54.528741399,18.400316946,138.8,,
T,2022-05-15 08:46:08,54.528756319,18.400300853,139.0,,
T,2022-05-15 08:46:11,54.528817171,18.400229942,140.0,,
T,2022-05-15 08:46:12,54.528843239,18.400208903,140.4,,
T,2022-05-15 08:46:14,54.528913228,18.400163222,141.2,,
T,2022-05-15 08:46:16,54.528967375,18.400125671,142.2,,
T,2022-05-15 08:46:21,54.529058319,18.400032129,143.6,,
T,2022-05-15 08:46:26,54.529174911,18.399907071,144.8,,
T,2022-05-15 08:46:34,54.529302064,18.399693752,145.8,,
T,2022-05-15 08:46:36,54.529342046,18.399601299,146.4,,
T,2022-05-15 08:46:40,54.529411951,18.399461238,146.0,,
T,2022-05-15 08:46:41,54.529432319,18.399439277,146.0,,
T,2022-05-15 08:46:43,54.529474648,18.399389153,146.2,,
T,2022-05-15 08:46:45,54.529521083,18.399267448,146.2,,
T,2022-05-15 08:46:53,54.529673383,18.399042394,146.6,,
T,2022-05-15 08:46:59,54.529759884,18.398824045,146.6,,
T,2022-05-15 08:47:04,54.529890558,18.398531517,148.0,,
T,2022-05-15 08:47:06,54.529920481,18.398478040,148.6,,
T,2022-05-15 08:47:08,54.529963480,18.398351138,148.2,,
T,2022-05-15 08:47:09,54.529985106,18.398292214,148.2,,
T,2022-05-15 08:47:14,54.530089963,18.398077218,149.2,,
T,2022-05-15 08:47:19,54.530195408,18.397862390,150.4,,
T,2022-05-15 08:47:26,54.530361369,18.397601712,150.8,,
T,2022-05-15 08:47:32,54.530528840,18.397385208,150.8,,
T,2022-05-15 08:47:40,54.530870486,18.397174738,151.0,,
T,2022-05-15 08:47:46,54.531022869,18.396924119,150.6,,
T,2022-05-15 08:47:48,54.531085985,18.396808114,151.2,,
T,2022-05-15 08:47:49,54.531091601,18.396745166,151.2,,
T,2022-05-15 08:47:53,54.531129319,18.396524135,151.4,,
T,2022-05-15 08:47:56,54.531126050,18.396390695,152.0,,
T,2022-05-15 08:48:02,54.531133259,18.396039242,153.2,,
T,2022-05-15 08:48:04,54.531152705,18.395920806,153.6,,
T,2022-05-15 08:48:07,54.531175168,18.395769764,154.2,,
T,2022-05-15 08:48:08,54.531136192,18.395619811,154.6,,
T,2022-05-15 08:48:12,54.531115405,18.395453347,155.0,,
T,2022-05-15 08:48:14,54.531093612,18.395363325,155.4,,
T,2022-05-15 08:48:18,54.531038795,18.395123100,156.4,,
T,2022-05-15 08:48:23,54.530983809,18.394860495,157.4,,
T,2022-05-15 08:48:26,54.530967800,18.394699730,157.6,,
T,2022-05-15 08:48:32,54.530946175,18.394319946,159.2,,
T,2022-05-15 08:48:37,54.530966040,18.394069411,160.0,,
T,2022-05-15 08:48:42,54.531018343,18.393811416,161.0,,
T,2022-05-15 08:48:43,54.531015158,18.393755760,161.2,,
T,2022-05-15 08:48:49,54.530976266,18.393516708,162.0,,
T,2022-05-15 08:48:54,54.530947683,18.393375473,162.2,,
T,2022-05-15 08:48:55,54.530944247,18.393335408,162.2,,
T,2022-05-15 08:48:56,54.530939721,18.393291822,162.2,,
T,2022-05-15 08:48:59,54.530927818,18.393192748,162.4,,
T,2022-05-15 08:49:06,54.530967968,18.392875576,161.6,,
T,2022-05-15 08:49:10,54.531001495,18.392666699,162.2,,
T,2022-05-15 08:49:13,54.531034185,18.392629987,162.4,,
T,2022-05-15 08:49:20,54.531165948,18.392478945,163.4,,
T,2022-05-15 08:49:25,54.531311961,18.392347097,164.6,,
T,2022-05-15 08:49:26,54.531327300,18.392314408,164.8,,
T,2022-05-15 08:49:28,54.531345572,18.392245090,164.8,,
T,2022-05-15 08:49:31,54.531457806,18.392133694,165.6,,
T,2022-05-15 08:49:33,54.531495022,18.392077619,166.2,,
T,2022-05-15 08:49:40,54.531651512,18.391900761,166.2,,
T,2022-05-15 08:49:46,54.531809762,18.391676126,167.6,,
T,2022-05-15 08:49:49,54.531899532,18.391537992,167.4,,
T,2022-05-15 08:49:50,54.531925432,18.391490718,167.2,,
T,2022-05-15 08:49:55,54.532063985,18.391172960,167.6,,
T,2022-05-15 08:50:01,54.532186445,18.390791584,167.4,,
T,2022-05-15 08:50:08,54.532248052,18.390428815,166.8,,
T,2022-05-15 08:50:12,54.532210585,18.390169311,167.4,,
T,2022-05-15 08:50:18,54.532215614,18.389839148,167.2,,
T,2022-05-15 08:50:26,54.532075971,18.389405888,168.0,,
T,2022-05-15 08:50:34,54.531998690,18.389032725,167.0,,
T,2022-05-15 08:50:40,54.531981926,18.388632489,165.0,,
T,2022-05-15 08:50:42,54.532008832,18.388564512,165.0,,
T,2022-05-15 08:50:43,54.532031296,18.388563003,165.0,,
T,2022-05-15 08:50:44,54.532059459,18.388575660,165.0,,
T,2022-05-15 08:50:47,54.532156354,18.388683032,165.0,,
T,2022-05-15 08:50:51,54.532315526,18.388884449,165.4,,
T,2022-05-15 08:50:52,54.532362213,18.388942871,165.4,,
T,2022-05-15 08:50:56,54.532574024,18.389183264,166.0,,
T,2022-05-15 08:50:57,54.532624986,18.389252163,166.0,,
T,2022-05-15 08:51:03,54.532925142,18.389622895,165.2,,
T,2022-05-15 08:51:09,54.533257987,18.389928583,164.8,,
T,2022-05-15 08:51:13,54.533495950,18.390048109,164.8,,
T,2022-05-15 08:51:14,54.533602567,18.390059508,164.6,,
T,2022-05-15 08:51:23,54.534007329,18.390004188,166.2,,
T,2022-05-15 08:51:24,54.534055442,18.390008546,166.4,,
T,2022-05-15 08:51:27,54.534218637,18.389994046,167.0,,
T,2022-05-15 08:51:28,54.534277981,18.389995303,167.2,,
T,2022-05-15 08:51:34,54.534671595,18.390023215,168.8,,
T,2022-05-15 08:51:38,54.534869744,18.390114410,170.0,,
T,2022-05-15 08:51:39,54.534928501,18.390131844,170.4,,
T,2022-05-15 08:51:43,54.535141233,18.390199235,170.6,,
T,2022-05-15 08:51:45,54.535252713,18.390254220,170.2,,
