Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2021-03-22,68.05,69.506,67.758,68.05,640986
2021-03-23,69.312,69.603,68.166,69.253,889373
2021-03-24,68.923,68.923,67.467,67.603,656538
2021-03-25,68.03,68.846,66.555,66.982,873507
2021-03-26,67.467,69.059,67.467,68.574,483341
2021-03-29,68.651,69.544,68.457,69.176,431954
2021-03-30,69.409,69.875,68.438,69.176,502533
2021-03-31,69.68,70.146,68.496,68.554,518826
2021-04-01,68.923,69.37,68.224,69.37,401219
2021-04-06,69.409,71.059,69.37,70.535,666831
2021-04-07,70.535,71.583,70.049,71.35,795583
2021-04-08,71.738,71.738,70.205,70.632,547684
2021-04-09,70.923,71.253,70.01,70.845,1532153
2021-04-12,70.962,72.806,70.418,72.301,520443
2021-04-13,72.496,72.496,71.214,72.301,306491
2021-04-14,72.34,73.059,72.321,73,526542
2021-04-15,73.078,73.777,72.34,73.777,509057
2021-04-16,73.777,74.398,73.136,74.01,740838
2021-04-19,73.777,75.505,73.408,73.758,620540
2021-04-20,73.66,74.243,73,73.777,557066
2021-04-21,73.777,74.049,73.02,74.049,413976
2021-04-22,74.262,74.592,73.699,74.437,257560
2021-04-23,74.631,74.709,73.02,73.758,679158
2021-04-26,73.758,74.476,73.33,74.321,663383
2021-04-27,74.631,75.117,73.893,74.884,450899
2021-04-28,74.922,77.563,74.884,77.388,1137047
2021-04-29,77.757,81.038,77.291,78.767,1320285
2021-04-30,79.349,79.349,77.602,77.699,634895
2021-05-04,78.087,79.737,77.33,77.524,1130158
2021-05-05,78.301,78.805,77.602,78.534,403664
2021-05-06,80.747,82.242,79.252,79.504,836233
2021-05-07,81.038,81.524,79.252,81.252,607196
2021-05-10,81.524,83.892,81.524,83.019,846118
2021-05-11,82.514,83.834,80.281,82.067,1447924
2021-05-12,81.543,83.64,81.155,81.698,490221
2021-05-13,80.863,82.222,79.349,82.145,506221
2021-05-14,82.611,83.484,81.155,82.727,435516
2021-05-17,83.29,86.28,83.135,86.203,975725
2021-05-18,86.979,88.241,86.824,88.144,1496896
2021-05-19,87.853,88.338,86.61,87.367,1546907
2021-05-20,87.367,88.571,86.96,88.144,1153268
2021-05-21,88.629,89.406,87.853,89.018,691636
2021-05-24,89.018,89.018,87.969,88.338,339035
2021-05-25,88.338,89.464,87.581,89.309,615143
2021-05-26,89.503,89.503,87.503,88.377,872027
2021-05-27,88.066,91.017,88.066,91.017,1707643
2021-05-28,91.017,92.707,90.784,92.707,1310637
2021-05-31,92.221,94.415,91.445,93.153,610457
2021-06-01,93.173,94.59,91.445,93.871,637885
2021-06-02,93.677,94.59,92.59,94.415,578057
2021-06-04,94.357,95.114,93.541,94.551,745487
2021-06-07,94.609,95.619,94.143,95.172,435585
2021-06-08,95.095,95.095,93.289,94.299,728593
2021-06-09,94.163,94.551,92.532,92.998,715880
2021-06-10,93.231,97.075,92.26,96.182,984282
2021-06-11,96.337,96.881,94.959,95.25,769162
2021-06-14,95.988,97.609,95.619,97.609,533912
2021-06-15,97.852,98.628,95.929,96.201,1238719
2021-06-16,95.813,97.221,95.308,95.619,933340
2021-06-17,95.522,96.57,95.133,96.007,629140
2021-06-18,96.104,96.861,95.289,96.454,1446129
2021-06-21,95.968,96.298,94.415,95.619,926623
2021-06-22,95.91,96.648,95.464,96.065,699396
2021-06-23,95.755,97.056,95.755,96.046,343052
2021-06-24,96.318,100.18,96.143,99.74,1410558
2021-06-25,99.99,101.35,98.094,99.7,711749
2021-06-28,99.7,99.99,98.094,99.74,443738
2021-06-29,99.259,99.356,95.638,96.201,1250479
2021-06-30,95.988,96.046,89.794,90.28,1973539
2021-07-01,90.338,92.182,89.717,91.561,1068202
2021-07-02,91.736,93.017,90.979,91.483,545331
2021-07-05,91.483,92.532,91.348,91.716,165427
2021-07-06,91.736,92.357,88.707,88.785,525327
2021-07-07,88.804,91.134,88.804,90.707,635166
2021-07-08,90.28,90.28,87.989,88.435,723249
2021-07-09,88.358,89.775,87.93,89.561,364292
2021-07-12,89.697,89.697,86.416,87.969,516353
2021-07-13,87.969,89.95,87.969,88.338,575009
2021-07-14,88.338,90.377,88.163,89.484,371842
2021-07-15,89.406,90.338,87.911,88.358,535100
2021-07-16,89.134,90.804,88.727,90.28,470919
2021-07-19,90.241,90.26,86.96,87.309,421706
2021-07-20,87.309,88.532,86.144,87.484,322035
2021-07-21,87.562,91.192,87.562,90.454,542090
2021-07-22,90.474,91.367,88.629,88.746,334227
2021-07-23,88.688,89.678,88.688,89.192,228139
2021-07-26,89.794,89.794,87.969,89.212,432460
2021-07-27,89.018,90.144,88.144,88.513,341264
2021-07-28,88.494,91.522,88.494,90.61,382193
2021-07-29,90.882,92.182,90.746,91.483,402187
2021-07-30,91.134,92.105,90.124,91.367,313751
2021-08-02,92.124,93.483,91.969,93.27,294145
2021-08-03,93.192,93.386,91.542,92.318,333441
2021-08-04,93.677,96.434,93.503,96.104,946663
2021-08-05,96.104,96.687,95.133,95.716,312786
2021-08-06,95.716,97.512,95.425,96.531,510076
2021-08-09,96.318,99.6,96.318,99.453,701379
2021-08-10,99.453,100.76,98.337,100.38,802910
2021-08-11,99.79,101.54,99.162,101.25,610086
2021-08-12,101.15,101.15,99.65,100.04,266852
2021-08-13,99.99,101.64,99.211,101.64,321008
2021-08-16,100.57,101.73,100.13,101.15,224669
2021-08-17,100.96,101.39,98.483,101.39,535826
2021-08-18,101.25,101.25,100.23,101.25,319259
2021-08-19,100.42,101.15,98.094,99.453,377627
2021-08-20,99.405,100.28,98.677,99.162,189169
2021-08-23,99.6,100.13,99.211,99.6,163559
2021-08-24,100.08,100.13,98.822,100.08,154531
2021-08-25,99.6,101.39,98.677,101.35,423746
2021-08-26,100.86,101.44,100.18,100.81,152647
2021-08-27,100.28,101.54,100.13,101.54,232637
2021-08-30,101.73,104.31,101.59,102.61,403922
2021-08-31,101.98,104.21,101.93,104.06,583538
2021-09-01,104.21,105.67,104.16,105.37,469139
2021-09-02,104.84,105.47,102.9,105.47,373110
2021-09-03,105.33,105.33,104.11,104.84,198883
2021-09-06,104.84,106.69,104.55,106.69,301001
2021-09-07,106.59,107.95,105.91,106.64,412255
2021-09-08,106.59,106.59,104.84,106.2,444224
2021-09-09,106,106,103.4,104.1,427130
2021-09-10,104.5,106.85,104,104.4,350778
2021-09-13,104.35,107.2,104.3,107.2,342948
2021-09-14,107.2,107.65,106.1,107,463793
2021-09-15,105.6,106.45,103.65,103.7,484034
2021-09-16,103.9,106,103.8,105.6,328665
2021-09-17,104.65,105.5,103,103.35,733235
2021-09-20,102.35,102.35,98.18,99.42,597528
2021-09-21,99.42,101.3,99.42,100.75,615762
2021-09-22,101.4,104.6,101.4,104.45,354068
2021-09-23,105,105.5,102.8,103.3,313336
2021-09-24,103.35,104.2,102.5,103.75,246061
2021-09-27,104.25,107.75,103.25,104.9,690486
2021-09-28,104.4,105.05,103,103.35,344562
2021-09-29,104.1,104.9,103,104.2,201522
2021-09-30,105.15,105.15,102.7,103.05,663331
2021-10-01,102,108.5,98.5,108.5,1241051
2021-10-04,108,113.3,106.85,110.25,1462230
2021-10-05,109.55,111.85,109,111.45,586319
2021-10-06,111.45,116.9,109.9,114.4,1619002
2021-10-07,115.6,116.9,115.25,116.9,1432005
2021-10-08,116.9,120.2,116.7,119.65,1503227
2021-10-11,119.65,122.5,119,122,735254
2021-10-12,121.2,123.45,120,122.5,1095996
2021-10-13,122,123.1,119.6,120.1,846689
2021-10-14,120.1,123.3,119.8,123.3,703343
2021-10-15,123.1,124.2,121.8,123.5,955235
2021-10-18,123.55,126.2,123.5,123.9,501139
2021-10-19,124.5,125.2,120.8,121.5,373468
2021-10-20,121.65,123.8,120.8,122.75,1061243
2021-10-21,122.75,124.65,121.4,124.1,969955
2021-10-22,124,124.5,122.5,123.25,511579
2021-10-25,122.35,124.95,121.8,124,1014661
2021-10-26,123.8,125.7,121.8,125.55,594498
2021-10-27,124.9,126.15,124.35,125.35,610019
2021-10-28,125,126.8,124,124,404012
2021-10-29,124.55,131.75,123.75,131.75,1334690
2021-11-02,132.55,132.55,127.75,130.4,1257091
2021-11-03,130.95,133.6,126.3,127.35,1605206
2021-11-04,128.1,130.1,126.4,129.5,1737045
2021-11-05,130,131.75,128.6,129.8,691218
2021-11-08,130,130.3,127.8,129.35,404724
2021-11-09,128.1,129.5,127,127.4,684417
2021-11-10,127.5,130.2,125,126.35,983035
2021-11-12,126.85,127.8,123.75,126.2,1449230
2021-11-15,126.55,128.25,125.15,126.4,757119
2021-11-16,126.35,127.4,124,124.5,738962
2021-11-17,125,126,124.45,124.95,764476
2021-11-18,125.2,125.2,120.85,121.8,860329
2021-11-19,122,123.95,116.45,119.25,1157247
2021-11-22,119.4,121.3,118.85,119.75,1263641
2021-11-23,119.3,121.8,117.2,121.3,2227796
2021-11-24,121.4,122.5,119.2,120.35,1338141
2021-11-25,121,122.25,119.6,121,347505
2021-11-26,117.85,117.85,111.75,112.4,1078008
2021-11-29,113,116.95,110.3,116,1034462
2021-11-30,114.45,119.55,113.45,119.1,1177393
2021-12-01,120,120.95,116.3,117.4,1411811
2021-12-02,117.9,117.9,115.6,116.2,862159
2021-12-03,117.25,118.6,114.3,114.75,655767
2021-12-06,116.35,118.25,115.5,118.2,605117
2021-12-07,118.5,121.45,118.3,120,734172
2021-12-08,120.6,121,117.55,118.7,370558
2021-12-09,118.05,118.95,114,116.3,549188
2021-12-10,115.7,116.15,114.2,115,105904
2021-12-13,115,116.85,113.45,114.95,424010
2021-12-14,115.3,115.65,111.55,113.2,601458
2021-12-15,113.35,113.35,110.35,112.05,469009
2021-12-16,112.5,117.25,112.5,116,593966
2021-12-17,115,115.7,112.6,113.8,1120175
2021-12-20,111.2,114.3,110.2,114,383847
2021-12-21,114,114.9,113.35,113.95,309461
2021-12-22,114.25,115,113.3,114.85,288120
2021-12-23,114.35,119.3,114.35,119.3,473149
2021-12-27,119.35,120,117.85,118.85,289231
2021-12-28,119.05,122.85,118.75,122.25,390816
2021-12-29,121,122.8,119.75,120.95,307305
2021-12-30,120.3,122.7,120.1,122,265401
2022-01-03,122.4,126.95,122,124.65,566443
2022-01-04,124.7,126.75,123.55,124.9,967909
2022-01-05,124.15,124.15,121.3,122.65,815574
2022-01-07,122.5,123.8,120.8,123.8,994512
2022-01-10,123.95,126.85,123.45,125.7,585843
2022-01-11,126.6,131.65,125.85,131.55,1826812
2022-01-12,132.3,137.7,131.75,135.95,2337762
2022-01-13,135.95,137.45,134.65,136.45,1134874
2022-01-14,135.1,137,133.25,135.85,893201
2022-01-17,135.25,137,133.65,134.05,312114
2022-01-18,133.45,133.6,131.1,132.2,510609
2022-01-19,131.5,136.25,130.2,133.5,763725
2022-01-20,134.6,135.5,132.75,134.55,1031449
2022-01-21,133.5,134.45,132.9,134.1,1145763
2022-01-24,133.1,136.3,126.1,128,1790349
2022-01-25,127.75,130.7,126.75,129.85,1081488
2022-01-26,130.05,133.5,130.05,132.75,864557
2022-01-27,132,137.15,130.55,135,1108488
2022-01-28,135.45,135.45,130.3,132.65,909774
2022-01-31,134.1,136,132.7,135.5,1133316
2022-02-01,136,138.4,136,136.95,419432
2022-02-02,138.25,138.9,136.35,137.45,805163
2022-02-03,137.45,138.15,135.85,137.65,429117
2022-02-04,138.2,138.35,134.2,134.4,838787
2022-02-07,134.8,136,131.2,133.1,878874
2022-02-08,133.9,137.6,133.25,137.6,692944
2022-02-09,138.1,138.5,136.25,137.9,889236
2022-02-10,137.1,137.7,134.7,136.2,788569
2022-02-11,134.3,135.2,131,133.15,1464434
2022-02-14,129.5,133.25,127.2,131,1106664
2022-02-15,132,135.2,131.3,132.55,787991
2022-02-16,134.15,136.4,132.6,135.25,642696
2022-02-17,135,135,130.2,130.25,438045
2022-02-18,129,131.45,128.15,128.15,406051
2022-02-21,128.15,129.2,119.5,119.5,1313458
2022-02-22,116,121.5,114.3,120.15,1308218
2022-02-23,120.4,123,118.05,118.45,856055
2022-02-24,108.75,112,98.52,101.25,5715792
2022-02-25,106,118.7,105.5,118.6,2359000
2022-02-28,114.5,118,110.8,115.6,3279989
2022-03-01,115.25,117.55,104.75,104.75,2381966
2022-03-02,104.85,109,102.1,106.85,2222433
2022-03-03,108,108.55,102.85,104.25,1772760
2022-03-04,102.6,102.6,91.24,91.52,3160816
2022-03-07,86.04,97.5,82.46,93.8,4305266
2022-03-08,93.8,101,92.14,95.06,2673819
2022-03-09,98.2,106.9,97.3,105.3,2066731
2022-03-10,106.8,107.15,100.65,101.15,1663978
2022-03-11,102,108.3,101.8,105,874252
2022-03-14,106.9,108.1,103.3,104.6,833007
2022-03-15,103.65,109.5,103.6,108.35,871356
2022-03-16,109.95,114.3,109.4,112.75,1829495
2022-03-17,114.4,116.7,111.7,113.5,1449710
2022-03-18,113.2,114,111.75,112.05,1631639
2022-03-21,112.75,115.15,108.45,109,1165471
2022-03-22,109.5,111.9,108.8,110,907617
2022-03-23,111.1,112,107.65,109.4,1580355
2022-03-24,110.3,111.7,109.1,110.1,2388955
2022-03-25,110.5,110.55,106,107.8,997378
